Year,Month,Day,Hour,Minute,Second,FracSec,MagX,MagY,MagZ,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Yaw,Pitch,Roll,QuatX,QuatY,QuatZ,QuatS
-20,1,6,1,9,59,695,+0.322,-0.409,+0.344,+00.0924,-00.0985,-09.1652,-00.000201,+00.001052,+00.041497,-077.711,+000.247,-000.038,+0.001093496,+1.89114E-003,-6.27354E-001,+7.78731E-001
-20,1,6,1,9,59,698,+0.327,-0.411,+0.348,+00.0253,-00.1285,-09.1533,-00.000464,+00.000953,+00.031373,-077.707,+000.247,-000.038,+0.001094098,+1.89083E-003,-6.27328E-001,+7.78752E-001
-20,1,6,1,9,59,700,+0.327,-0.411,+0.348,+00.0631,-00.0987,-09.1563,-00.000259,+00.000864,+00.021318,-077.705,+000.248,-000.038,+0.001094971,+1.89305E-003,-6.27313E-001,+7.78765E-001
-20,1,6,1,9,59,703,+0.322,-0.411,+0.347,+00.0801,-00.0591,-09.1573,-00.000518,+00.001124,+00.013813,-077.703,+000.248,-000.038,+0.001095356,+1.89357E-003,-6.27302E-001,+7.78774E-001
-20,1,6,1,9,59,705,+0.322,-0.411,+0.347,+00.0244,-00.0639,-09.1352,-00.000393,+00.000913,+00.008865,-077.702,+000.248,-000.038,+0.00109612,+1.89520E-003,-6.27295E-001,+7.78778E-001
-20,1,6,1,9,59,708,+0.325,-0.409,+0.347,+00.0591,-00.0379,-09.1326,+00.000697,+00.001475,+00.004950,-077.702,+000.248,-000.038,+0.001099264,+1.89506E-003,-6.27292E-001,+7.78781E-001
-20,1,6,1,9,59,710,+0.320,-0.405,+0.346,+00.0853,-00.0206,-09.1637,+00.001826,+00.001352,+00.002337,-077.701,+000.248,-000.038,+0.001102022,+1.89469E-003,-6.27291E-001,+7.78782E-001
-20,1,6,1,9,59,713,+0.320,-0.405,+0.346,+00.0083,-00.0324,-09.1874,+00.001098,+00.001619,+00.000025,-077.702,+000.249,-000.038,+0.001104175,+1.89658E-003,-6.27292E-001,+7.78781E-001
-20,1,6,1,9,59,715,+0.324,-0.406,+0.344,+00.0359,-00.0111,-09.1780,+00.000243,+00.001583,-00.000644,-077.702,+000.249,-000.038,+0.001105209,+1.89748E-003,-6.27292E-001,+7.78781E-001
-20,1,6,1,9,59,718,+0.324,-0.406,+0.344,+00.0970,+00.0150,-09.1776,+00.000133,+00.001392,-00.000929,-077.702,+000.249,-000.038,+0.001106669,+1.89901E-003,-6.27294E-001,+7.78780E-001
-20,1,6,1,9,59,720,+0.322,-0.408,+0.345,+00.0263,-00.0075,-09.1728,+00.000142,+00.002284,-00.000500,-077.702,+000.249,-000.038,+0.001109121,+1.90164E-003,-6.27293E-001,+7.78780E-001
-20,1,6,1,9,59,723,+0.329,-0.412,+0.348,+00.0282,-00.0163,-09.1668,+00.000563,+00.002388,+00.000478,-077.702,+000.250,-000.038,+0.001111523,+1.90268E-003,-6.27293E-001,+7.78781E-001
-20,1,6,1,9,59,725,+0.329,-0.412,+0.348,+00.0940,+00.0050,-09.1833,+00.000223,+00.002829,+00.000396,-077.702,+000.250,-000.038,+0.001114002,+1.90670E-003,-6.27292E-001,+7.78781E-001
-20,1,6,1,9,59,728,+0.329,-0.409,+0.347,+00.0390,-00.0149,-09.1709,-00.000348,+00.004007,+00.000162,-077.702,+000.251,-000.038,+0.001117312,+1.91125E-003,-6.27292E-001,+7.78781E-001
-20,1,6,1,9,59,730,+0.329,-0.409,+0.347,+00.0275,-00.0298,-09.1447,+00.000561,+00.005264,+00.000366,-077.701,+000.252,-000.037,+0.001123534,+1.91628E-003,-6.27292E-001,+7.78781E-001
-20,1,6,1,9,59,733,+0.322,-0.406,+0.345,+00.0808,+00.0108,-09.1542,+00.000866,+00.007977,-00.000224,-077.702,+000.253,-000.037,+0.00113161,+1.92525E-003,-6.27293E-001,+7.78780E-001
-20,1,6,1,9,59,735,+0.325,-0.404,+0.347,+00.0324,+00.0193,-09.1584,-00.000095,+00.010154,-00.000992,-077.702,+000.255,-000.037,+0.001139372,+1.93603E-003,-6.27294E-001,+7.78780E-001
-20,1,6,1,9,59,738,+0.325,-0.404,+0.347,+00.0254,-00.0022,-09.1499,-00.000024,+00.011567,-00.000607,-077.702,+000.256,-000.037,+0.001149617,+1.94782E-003,-6.27294E-001,+7.78779E-001
-20,1,6,1,9,59,740,+0.324,-0.408,+0.343,+00.0802,+00.0342,-09.1652,+00.000039,+00.012947,-00.000679,-077.702,+000.258,-000.037,+0.001159664,+1.96119E-003,-6.27295E-001,+7.78778E-001
-20,1,6,1,9,59,743,+0.324,-0.408,+0.343,+00.0209,+00.0366,-09.1797,+00.000278,+00.014587,+00.000001,-077.702,+000.261,-000.037,+0.001173049,+1.97605E-003,-6.27294E-001,+7.78779E-001
-20,1,6,1,9,59,745,+0.323,-0.406,+0.344,-00.0004,+00.0161,-09.1776,+00.000537,+00.016375,+00.000417,-077.702,+000.263,-000.037,+0.001186404,+1.99250E-003,-6.27294E-001,+7.78779E-001
-20,1,6,1,9,59,748,+0.327,-0.403,+0.347,+00.0675,+00.0213,-09.1885,+00.000301,+00.018868,-00.000523,-077.702,+000.266,-000.037,+0.001203026,+2.01215E-003,-6.27295E-001,+7.78778E-001
-20,1,6,1,9,59,750,+0.327,-0.403,+0.347,+00.0349,-00.0054,-09.1799,+00.000600,+00.021767,-00.000711,-077.702,+000.269,-000.037,+0.001221508,+2.03378E-003,-6.27296E-001,+7.78778E-001
-20,1,6,1,9,59,753,+0.317,-0.406,+0.340,-00.0016,-00.0207,-09.1704,+00.000068,+00.023053,-00.000734,-077.702,+000.273,-000.037,+0.001239328,+2.05685E-003,-6.27297E-001,+7.78777E-001
-20,1,6,1,9,59,755,+0.317,-0.406,+0.340,+00.0636,+00.0180,-09.2350,-00.000402,+00.024587,-00.000556,-077.702,+000.276,-000.037,+0.001259303,+2.08220E-003,-6.27297E-001,+7.78777E-001
-20,1,6,1,9,59,758,+0.318,-0.407,+0.348,+00.0458,+00.0183,-09.2379,+00.000136,+00.026652,-00.000406,-077.702,+000.280,-000.037,+0.001281407,+2.10867E-003,-6.27298E-001,+7.78776E-001
-20,1,6,1,9,59,760,+0.318,-0.407,+0.348,+00.0038,-00.0196,-09.1938,+00.000254,+00.028876,-00.001233,-077.703,+000.285,-000.037,+0.001305095,+2.13816E-003,-6.27299E-001,+7.78774E-001
-20,1,6,1,9,59,763,+0.322,-0.407,+0.344,+00.0572,-00.0091,-09.1983,-00.000026,+00.031570,-00.001608,-077.703,+000.289,-000.037,+0.00133082,+2.16988E-003,-6.27301E-001,+7.78773E-001
-20,1,6,1,9,59,765,+0.327,-0.411,+0.345,+00.0455,+00.0016,-09.2130,-00.000454,+00.035520,-00.001254,-077.703,+000.295,-000.037,+0.001359871,+2.20774E-003,-6.27301E-001,+7.78772E-001
-20,1,6,1,9,59,768,+0.327,-0.411,+0.345,+00.0094,-00.0176,-09.2180,-00.000261,+00.040411,-00.001117,-077.703,+000.301,-000.037,+0.001393696,+2.24894E-003,-6.27303E-001,+7.78771E-001
-20,1,6,1,9,59,770,+0.321,-0.409,+0.345,+00.0712,+00.0072,-09.2456,+00.001423,+00.043788,-00.002167,-077.704,+000.307,-000.037,+0.001431315,+2.29074E-003,-6.27305E-001,+7.78769E-001
-20,1,6,1,9,59,773,+0.321,-0.409,+0.345,+00.0566,+00.0150,-09.2478,+00.002022,+00.047775,-00.002453,-077.704,+000.315,-000.037,+0.001472622,+2.33890E-003,-6.27307E-001,+7.78767E-001
-20,1,6,1,9,59,775,+0.325,-0.406,+0.348,-00.0092,-00.0173,-09.1857,+00.000566,+00.052958,-00.001676,-077.704,+000.323,-000.037,+0.001515537,+2.39307E-003,-6.27309E-001,+7.78766E-001
-20,1,6,1,9,59,778,+0.320,-0.410,+0.348,+00.0586,+00.0010,-09.1631,-00.000014,+00.056847,-00.001766,-077.704,+000.331,-000.037,+0.001561602,+2.44919E-003,-6.27310E-001,+7.78764E-001
-20,1,6,1,9,59,780,+0.320,-0.410,+0.348,+00.0760,+00.0099,-09.1940,+00.000571,+00.059773,-00.001767,-077.705,+000.340,-000.037,+0.001610244,+2.50814E-003,-6.27312E-001,+7.78763E-001
-20,1,6,1,9,59,783,+0.322,-0.406,+0.345,+00.0178,-00.0386,-09.2051,+00.000801,+00.062312,-00.001723,-077.705,+000.349,-000.036,+0.001660939,+2.56939E-003,-6.27313E-001,+7.78761E-001
-20,1,6,1,9,59,785,+0.322,-0.406,+0.345,+00.0649,-00.0387,-09.1940,+00.000295,+00.063588,-00.001492,-077.705,+000.358,-000.037,+0.0017106,+2.63161E-003,-6.27314E-001,+7.78760E-001
-20,1,6,1,9,59,788,+0.318,-0.407,+0.337,+00.0919,-00.0019,-09.1732,+00.000669,+00.063992,-00.001786,-077.705,+000.367,-000.036,+0.001762855,+2.69278E-003,-6.27317E-001,+7.78758E-001
-20,1,6,1,9,59,790,+0.321,-0.406,+0.344,+00.0359,-00.0370,-09.1353,+00.001032,+00.063851,-00.001501,-077.706,+000.376,-000.036,+0.001813002,+2.75415E-003,-6.27317E-001,+7.78757E-001
-20,1,6,1,9,59,793,+0.321,-0.406,+0.344,+00.0669,-00.0379,-09.1257,-00.000026,+00.063804,-00.001831,-077.706,+000.385,-000.036,+0.001862976,+2.81673E-003,-6.27320E-001,+7.78754E-001
-20,1,6,1,9,59,795,+0.323,-0.408,+0.349,+00.0948,+00.0013,-09.1521,-00.000136,+00.062468,-00.002922,-077.706,+000.394,-000.036,+0.001910807,+2.87568E-003,-6.27322E-001,+7.78752E-001
-20,1,6,1,9,59,798,+0.323,-0.408,+0.349,+00.0306,-00.0181,-09.1578,+00.000299,+00.060695,-00.003052,-077.707,+000.403,-000.036,+0.001958894,+2.93460E-003,-6.27326E-001,+7.78749E-001
-20,1,6,1,9,59,800,+0.322,-0.408,+0.351,+00.0665,-00.0166,-09.1332,+00.000109,+00.060422,-00.004183,-077.708,+000.411,-000.036,+0.002005918,+2.99332E-003,-6.27330E-001,+7.78745E-001
-20,1,6,1,9,59,803,+0.327,-0.409,+0.352,+00.1140,+00.0005,-09.1512,-00.000245,+00.058921,-00.006498,-077.709,+000.420,-000.036,+0.002050901,+3.04963E-003,-6.27338E-001,+7.78739E-001
-20,1,6,1,9,59,805,+0.327,-0.409,+0.352,+00.0428,-00.0607,-09.1616,-00.000062,+00.058495,-00.012666,-077.711,+000.428,-000.036,+0.002097568,+3.10727E-003,-6.27355E-001,+7.78725E-001
-20,1,6,1,9,59,808,+0.328,-0.411,+0.339,+00.0744,-00.1490,-09.1480,-00.000054,+00.060137,-00.026348,-077.716,+000.437,-000.036,+0.00214517,+3.16646E-003,-6.27389E-001,+7.78697E-001
-20,1,6,1,9,59,810,+0.328,-0.411,+0.339,+00.1479,-00.1210,-09.1626,-00.000686,+00.060839,-00.042099,-077.723,+000.445,-000.036,+0.002191585,+3.22654E-003,-6.27436E-001,+7.78658E-001
-20,1,6,1,9,59,813,+0.320,-0.411,+0.351,+00.0523,+00.0145,-09.1677,-00.001469,+00.060770,-00.042566,-077.729,+000.454,-000.037,+0.002238362,+3.28714E-003,-6.27472E-001,+7.78629E-001
-20,1,6,1,9,59,815,+0.323,-0.409,+0.349,+00.0169,+00.0994,-09.1388,-00.000910,+00.058692,-00.027241,-077.731,+000.462,-000.037,+0.002282733,+3.34222E-003,-6.27489E-001,+7.78615E-001
-20,1,6,1,9,59,818,+0.323,-0.409,+0.349,+00.1086,+00.0869,-09.1270,-00.000440,+00.054889,-00.014934,-077.733,+000.470,-000.037,+0.002322658,+3.39487E-003,-6.27500E-001,+7.78605E-001
-20,1,6,1,9,59,820,+0.322,-0.407,+0.348,+00.0883,+00.0320,-09.1141,-00.000435,+00.050955,-00.010915,-077.734,+000.477,-000.037,+0.002360901,+3.44225E-003,-6.27510E-001,+7.78597E-001
-20,1,6,1,9,59,823,+0.322,-0.407,+0.348,+00.0732,-00.0178,-09.1239,-00.000339,+00.047543,-00.011205,-077.736,+000.484,-000.037,+0.00239639,+3.48821E-003,-6.27522E-001,+7.78587E-001
-20,1,6,1,9,59,825,+0.320,-0.408,+0.349,+00.1462,-00.0233,-09.1742,-00.000595,+00.046158,-00.012360,-077.738,+000.490,-000.037,+0.002431953,+3.53331E-003,-6.27534E-001,+7.78577E-001
-20,1,6,1,9,59,828,+0.320,-0.408,+0.349,+00.1257,-00.0337,-09.2139,-00.000036,+00.047768,-00.014357,-077.740,+000.497,-000.037,+0.002471656,+3.58162E-003,-6.27550E-001,+7.78564E-001
-20,1,6,1,9,59,830,+0.321,-0.408,+0.348,+00.1913,-00.0547,-09.2528,+00.000592,+00.055708,-00.017747,-077.743,+000.506,-000.037,+0.002520869,+3.64121E-003,-6.27568E-001,+7.78549E-001
-20,1,6,1,9,59,833,+0.322,-0.408,+0.349,+00.3963,-00.0492,-09.3199,+00.000910,+00.073789,-00.021983,-077.747,+000.519,-000.037,+0.002589914,+3.72434E-003,-6.27592E-001,+7.78529E-001
-20,1,6,1,9,59,835,+0.322,-0.408,+0.349,+00.3281,-00.0245,-09.3551,+00.000632,+00.094136,-00.027992,-077.751,+000.533,-000.037,+0.002670453,+3.82400E-003,-6.27622E-001,+7.78504E-001
-20,1,6,1,9,59,838,+0.321,-0.409,+0.351,+00.1306,+00.0109,-09.2701,-00.000061,+00.105728,-00.028329,-077.755,+000.549,-000.037,+0.002756464,+3.93143E-003,-6.27646E-001,+7.78484E-001
-20,1,6,1,9,59,840,+0.321,-0.409,+0.351,+00.0952,+00.0387,-09.2013,-00.000828,+00.108264,-00.023737,-077.758,+000.564,-000.037,+0.002839535,+4.03721E-003,-6.27668E-001,+7.78466E-001
-20,1,6,1,9,59,843,+0.323,-0.411,+0.353,-00.0137,+00.0197,-09.1498,-00.001067,+00.105540,-00.024503,-077.762,+000.579,-000.037,+0.002919614,+4.13883E-003,-6.27693E-001,+7.78444E-001
-20,1,6,1,9,59,845,+0.330,-0.411,+0.353,-00.0980,+00.0019,-09.1006,-00.000504,+00.099204,-00.025077,-077.765,+000.593,-000.037,+0.002993832,+4.23139E-003,-6.27716E-001,+7.78426E-001
-20,1,6,1,9,59,848,+0.330,-0.411,+0.353,+00.0026,+00.0645,-09.0970,+00.000214,+00.090191,-00.018509,-077.767,+000.605,-000.037,+0.003060651,+4.31319E-003,-6.27729E-001,+7.78414E-001
-20,1,6,1,9,59,850,+0.326,-0.411,+0.356,+00.0632,+00.1321,-09.1004,+00.000535,+00.081416,-00.007941,-077.767,+000.616,-000.037,+0.003121837,+4.38809E-003,-6.27730E-001,+7.78412E-001
-20,1,6,1,9,59,853,+0.326,-0.411,+0.356,+00.0282,+00.0563,-09.1523,-00.000038,+00.078541,-00.001842,-077.768,+000.627,-000.037,+0.003183078,+4.46644E-003,-6.27732E-001,+7.78410E-001
-20,1,6,1,9,59,855,+0.323,-0.406,+0.352,+00.0758,-00.0394,-09.1724,-00.000849,+00.080712,-00.004377,-077.769,+000.639,-000.038,+0.003246065,+4.54686E-003,-6.27738E-001,+7.78404E-001
-20,1,6,1,9,59,858,+0.321,-0.407,+0.352,+00.1035,-00.0346,-09.1539,-00.001179,+00.079008,-00.009076,-077.770,+000.650,-000.038,+0.00330479,+4.62179E-003,-6.27749E-001,+7.78395E-001
-20,1,6,1,9,59,860,+0.321,-0.407,+0.352,+00.0578,-00.0222,-09.1397,-00.000794,+00.073978,-00.009311,-077.771,+000.660,-000.038,+0.003360632,+4.69182E-003,-6.27756E-001,+7.78389E-001
-20,1,6,1,9,59,863,+0.318,-0.408,+0.349,+00.1073,+00.0136,-09.1224,-00.000347,+00.068830,-00.005738,-077.772,+000.670,-000.038,+0.003412018,+4.75596E-003,-6.27760E-001,+7.78385E-001
-20,1,6,1,9,59,865,+0.318,-0.408,+0.349,+00.1156,+00.0482,-09.1411,+00.000104,+00.063644,-00.002949,-077.772,+000.678,-000.038,+0.003460631,+4.81517E-003,-6.27761E-001,+7.78383E-001
-20,1,6,1,9,59,868,+0.320,-0.405,+0.348,+00.0300,+00.0386,-09.1637,+00.000567,+00.059331,+00.000375,-077.772,+000.687,-000.038,+0.003506053,+4.87075E-003,-6.27758E-001,+7.78385E-001
-20,1,6,1,9,59,870,+0.321,-0.411,+0.352,+00.0645,+00.0541,-09.1820,+00.000514,+00.056681,+00.004829,-077.771,+000.695,-000.038,+0.003550458,+4.92484E-003,-6.27751E-001,+7.78390E-001
-20,1,6,1,9,59,873,+0.321,-0.411,+0.352,+00.1257,+00.0680,-09.1956,-00.000381,+00.055029,+00.007539,-077.770,+000.702,-000.038,+0.003591319,+4.97832E-003,-6.27743E-001,+7.78396E-001
-20,1,6,1,9,59,875,+0.320,-0.410,+0.352,+00.0707,+00.0195,-09.1605,-00.001337,+00.053206,+00.007624,-077.769,+000.710,-000.038,+0.003631004,+5.03036E-003,-6.27736E-001,+7.78402E-001
-20,1,6,1,9,59,878,+0.320,-0.410,+0.352,+00.1032,-00.0169,-09.1370,-00.000771,+00.051695,+00.005575,-077.768,+000.717,-000.038,+0.003670756,+5.07990E-003,-6.27732E-001,+7.78405E-001
-20,1,6,1,9,59,880,+0.321,-0.408,+0.351,+00.1634,-00.0179,-09.1593,-00.000115,+00.051822,+00.003146,-077.768,+000.725,-000.038,+0.003711888,+5.13118E-003,-6.27729E-001,+7.78406E-001
-20,1,6,1,9,59,883,+0.323,-0.405,+0.352,+00.1126,-00.0459,-09.1825,-00.000070,+00.054269,+00.000918,-077.768,+000.733,-000.038,+0.003756134,+5.18577E-003,-6.27730E-001,+7.78405E-001
-20,1,6,1,9,59,885,+0.323,-0.405,+0.352,+00.1723,-00.0528,-09.2075,-00.000085,+00.060389,-00.002617,-077.768,+000.742,-000.038,+0.003806797,+5.24902E-003,-6.27734E-001,+7.78401E-001
-20,1,6,1,9,59,888,+0.324,-0.412,+0.354,+00.2385,-00.0025,-09.2269,-00.000511,+00.068228,-00.005664,-077.769,+000.752,-000.038,+0.003862712,+5.31942E-003,-6.27740E-001,+7.78396E-001
-20,1,6,1,9,59,890,+0.324,-0.412,+0.354,+00.1045,+00.0383,-09.2009,-00.001109,+00.074693,-00.002380,-077.769,+000.763,-000.038,+0.003922401,+5.39616E-003,-6.27738E-001,+7.78396E-001
-20,1,6,1,9,59,893,+0.329,-0.414,+0.353,+00.0500,+00.0528,-09.1655,-00.000447,+00.078592,+00.005767,-077.768,+000.775,-000.038,+0.003984993,+5.47305E-003,-6.27728E-001,+7.78403E-001
-20,1,6,1,9,59,895,+0.329,-0.414,+0.353,+00.1106,+00.0612,-09.1522,+00.000046,+00.078443,+00.012766,-077.766,+000.786,-000.038,+0.004045505,+5.54866E-003,-6.27712E-001,+7.78415E-001
-20,1,6,1,9,59,898,+0.321,-0.407,+0.340,+00.0897,+00.0538,-09.1644,-00.000301,+00.078204,+00.017763,-077.763,+000.797,-000.038,+0.004106984,+5.62571E-003,-6.27693E-001,+7.78430E-001
-20,1,6,1,9,59,900,+0.320,-0.410,+0.349,+00.0880,+00.0155,-09.1561,-00.000360,+00.078419,+00.018813,-077.760,+000.808,-000.038,+0.004167731,+5.70182E-003,-6.27675E-001,+7.78444E-001
-20,1,6,1,9,59,903,+0.320,-0.410,+0.349,+00.1581,-00.0106,-09.1314,-00.000024,+00.075777,+00.014784,-077.758,+000.819,-000.038,+0.004225804,+5.77286E-003,-6.27663E-001,+7.78452E-001
-20,1,6,1,9,59,905,+0.323,-0.409,+0.351,+00.1521,-00.0415,-09.1438,-00.000351,+00.074151,+00.007330,-077.758,+000.830,-000.038,+0.004283235,+5.84636E-003,-6.27660E-001,+7.78454E-001
-20,1,6,1,9,59,908,+0.323,-0.409,+0.351,+00.2025,-00.0536,-09.2041,-00.000641,+00.079036,-00.001187,-077.759,+000.842,-000.038,+0.004348953,+5.92758E-003,-6.27665E-001,+7.78449E-001
-20,1,6,1,9,59,910,+0.317,-0.408,+0.351,+00.3219,+00.0100,-09.2459,-00.000003,+00.089866,-00.007221,-077.760,+000.855,-000.038,+0.004424554,+6.02125E-003,-6.27673E-001,+7.78441E-001
-20,1,6,1,9,59,913,+0.320,-0.414,+0.357,+00.2065,+00.0269,-09.2255,-00.000494,+00.100671,-00.009142,-077.761,+000.871,-000.039,+0.004506712,+6.12556E-003,-6.27681E-001,+7.78433E-001
-20,1,6,1,9,59,915,+0.320,-0.414,+0.357,+00.0417,-00.0049,-09.2028,-00.000797,+00.105833,-00.006608,-077.762,+000.886,-000.039,+0.004589861,+6.22972E-003,-6.27685E-001,+7.78429E-001
-20,1,6,1,9,59,918,+0.319,-0.411,+0.356,+00.0692,+00.0197,-09.1772,-00.000200,+00.105900,-00.003262,-077.762,+000.901,-000.039,+0.004672008,+6.33128E-003,-6.27686E-001,+7.78427E-001
-20,1,6,1,9,59,920,+0.319,-0.411,+0.356,+00.0849,+00.0078,-09.1760,-00.000761,+00.104542,-00.002993,-077.763,+000.916,-000.039,+0.004751936,+6.43368E-003,-6.27689E-001,+7.78423E-001
-20,1,6,1,9,59,923,+0.319,-0.410,+0.353,+00.0989,-00.0435,-09.1819,-00.001127,+00.104234,-00.004732,-077.764,+000.931,-000.039,+0.004832977,+6.53555E-003,-6.27694E-001,+7.78418E-001
-20,1,6,1,9,59,925,+0.322,-0.411,+0.357,+00.2331,-00.0211,-09.1990,+00.000200,+00.109439,-00.009951,-077.766,+000.947,-000.039,+0.004923571,+6.64606E-003,-6.27707E-001,+7.78406E-001
-20,1,6,1,9,59,928,+0.322,-0.411,+0.357,+00.2784,-00.0185,-09.2497,+00.000539,+00.120591,-00.016685,-077.769,+000.965,-000.039,+0.005023599,+6.76998E-003,-6.27725E-001,+7.78389E-001
-20,1,6,1,9,59,930,+0.324,-0.412,+0.356,+00.2384,-00.0602,-09.2830,+00.000235,+00.132504,-00.020400,-077.772,+000.985,-000.039,+0.005132235,+6.90419E-003,-6.27745E-001,+7.78371E-001
-20,1,6,1,9,59,933,+0.324,-0.412,+0.356,+00.2838,-00.0247,-09.2792,-00.000309,+00.143384,-00.021121,-077.775,+001.006,-000.039,+0.005248514,+7.04993E-003,-6.27765E-001,+7.78354E-001
-20,1,6,1,9,59,935,+0.321,-0.411,+0.358,+00.2458,+00.0109,-09.2380,-00.000870,+00.151781,-00.019788,-077.777,+001.029,-000.039,+0.005369259,+7.20134E-003,-6.27782E-001,+7.78338E-001
-20,1,6,1,9,59,938,+0.317,-0.410,+0.356,+00.1396,-00.0172,-09.1797,-00.000899,+00.155696,-00.018662,-077.780,+001.051,-000.039,+0.005491197,+7.35514E-003,-6.27799E-001,+7.78322E-001
-20,1,6,1,9,59,940,+0.317,-0.410,+0.356,+00.1651,-00.0146,-09.1434,-00.000358,+00.155842,-00.018671,-077.783,+001.073,-000.039,+0.005613221,+7.50599E-003,-6.27816E-001,+7.78305E-001
-20,1,6,1,9,59,943,+0.313,-0.408,+0.357,+00.1623,+00.0296,-09.1422,-00.000978,+00.153385,-00.017086,-077.785,+001.095,-000.040,+0.005729825,+7.65520E-003,-6.27830E-001,+7.78292E-001
-20,1,6,1,9,59,945,+0.313,-0.408,+0.357,+00.0591,+00.0153,-09.1459,-00.001266,+00.149473,-00.014510,-077.787,+001.116,-000.040,+0.005845197,+7.79885E-003,-6.27842E-001,+7.78280E-001
-20,1,6,1,9,59,948,+0.316,-0.411,+0.358,+00.1034,-00.0134,-09.1523,-00.000488,+00.145712,-00.013105,-077.789,+001.137,-000.040,+0.00595659,+7.93886E-003,-6.27853E-001,+7.78269E-001
-20,1,6,1,9,59,950,+0.316,-0.411,+0.358,+00.1666,+00.0310,-09.1669,-00.000631,+00.143477,-00.010606,-077.790,+001.157,-000.040,+0.006068225,+8.07834E-003,-6.27861E-001,+7.78260E-001
-20,1,6,1,9,59,953,+0.315,-0.408,+0.359,+00.1052,+00.0275,-09.1740,-00.000852,+00.142243,-00.006347,-077.791,+001.177,-000.040,+0.006177796,+8.21706E-003,-6.27863E-001,+7.78256E-001
-20,1,6,1,9,59,955,+0.319,-0.412,+0.358,+00.1484,+00.0114,-09.1668,-00.000439,+00.141928,-00.002904,-077.791,+001.198,-000.040,+0.006289809,+8.35523E-003,-6.27864E-001,+7.78253E-001
-20,1,6,1,9,59,958,+0.319,-0.412,+0.358,+00.2086,+00.0361,-09.1645,+00.000232,+00.142610,-00.001128,-077.791,+001.218,-000.040,+0.00640178,+8.49388E-003,-6.27863E-001,+7.78251E-001
-20,1,6,1,9,59,960,+0.319,-0.408,+0.356,+00.1427,+00.0182,-09.1510,+00.000307,+00.141791,+00.002556,-077.790,+001.238,-000.040,+0.006512731,+8.63028E-003,-6.27857E-001,+7.78254E-001
-20,1,6,1,9,59,963,+0.319,-0.408,+0.356,+00.1646,+00.0263,-09.1403,+00.000268,+00.141653,+00.007695,-077.789,+001.259,-000.040,+0.006624395,+8.76859E-003,-6.27846E-001,+7.78260E-001
-20,1,6,1,9,59,965,+0.313,-0.406,+0.357,+00.1981,+00.0973,-09.1909,-00.000816,+00.145153,+00.016162,-077.786,+001.280,-000.040,+0.006738916,+8.91336E-003,-6.27823E-001,+7.78276E-001
-20,1,6,1,9,59,968,+0.320,-0.410,+0.364,+00.1407,+00.0715,-09.1945,-00.001399,+00.147565,+00.023618,-077.782,+001.301,-000.040,+0.006853068,+9.05803E-003,-6.27798E-001,+7.78294E-001
-20,1,6,1,9,59,970,+0.320,-0.410,+0.364,+00.1971,-00.0141,-09.1462,-00.000556,+00.147591,+00.021449,-077.779,+001.322,-000.040,+0.00696922,+9.20157E-003,-6.27779E-001,+7.78306E-001
-20,1,6,1,9,59,973,+0.324,-0.412,+0.363,+00.3077,-00.0134,-09.1972,-00.000636,+00.153387,+00.017809,-077.777,+001.345,-000.040,+0.007093045,+9.35692E-003,-6.27760E-001,+7.78318E-001
-20,1,6,1,9,59,975,+0.324,-0.412,+0.363,+00.2865,-00.0231,-09.2420,-00.000024,+00.161983,+00.015923,-077.775,+001.369,-000.040,+0.007223835,+9.51626E-003,-6.27745E-001,+7.78328E-001
-20,1,6,1,9,59,978,+0.314,-0.408,+0.362,+00.2466,-00.0366,-09.1968,+00.000633,+00.166507,+00.012943,-077.773,+001.393,-000.040,+0.007356555,+9.68003E-003,-6.27732E-001,+7.78334E-001
-20,1,6,1,9,59,980,+0.310,-0.412,+0.359,+00.2599,+00.0144,-09.1641,-00.000115,+00.167565,+00.012209,-077.771,+001.417,-000.040,+0.007487531,+9.84261E-003,-6.27718E-001,+7.78343E-001
-20,1,6,1,9,59,983,+0.310,-0.412,+0.359,+00.1946,+00.0312,-09.1373,+00.000045,+00.165530,+00.014475,-077.769,+001.440,-000.040,+0.007616911,+1.00021E-002,-6.27701E-001,+7.78353E-001
-20,1,6,1,9,59,985,+0.317,-0.411,+0.362,+00.1651,+00.0182,-09.1216,+00.000114,+00.161115,+00.017269,-077.767,+001.463,-000.040,+0.007741163,+1.01559E-002,-6.27681E-001,+7.78366E-001
-20,1,6,1,9,59,988,+0.317,-0.411,+0.362,+00.2463,+00.0251,-09.1506,-00.000125,+00.155033,+00.019133,-077.764,+001.484,-000.040,+0.007859879,+1.03031E-002,-6.27660E-001,+7.78379E-001
-20,1,6,1,9,59,990,+0.314,-0.407,+0.360,+00.2280,+00.0133,-09.1535,+00.000068,+00.148732,+00.019526,-077.761,+001.505,-000.040,+0.007974626,+1.04444E-002,-6.27640E-001,+7.78393E-001
-20,1,6,1,9,59,993,+0.320,-0.412,+0.366,+00.1827,+00.0019,-09.1421,+00.000678,+00.145467,+00.019122,-077.758,+001.526,-000.040,+0.00808981,+1.05847E-002,-6.27620E-001,+7.78406E-001
