,QuatX,QuatY,QuatZ,QuatS
1337,0.0009420114,0.00135774,-0.685581,0.727994
1338,0.0009391995,0.00135729,-0.686379,0.727242
1339,0.0009385166,0.00135756,-0.687163,0.726501
1340,0.0009379485,0.00135639,-0.687955,0.725752
1341,0.0009370355,0.00135469,-0.688744,0.725003
1342,0.0009370234,0.00135245,-0.689526,0.724259
1343,0.0009349756,0.00135066,-0.690315,0.723507
1344,0.0009347313,0.00134783,-0.691085,0.722772
1345,0.0009319282,0.00134862,-0.691836,0.722053
1346,0.000930695,0.00134932,-0.692562,0.721357
1347,0.0009265665,0.00134816,-0.693258,0.720688
1348,0.0009255368,0.00134834,-0.693937,0.720034
1349,0.0009239714,0.00134818,-0.694606,0.719389
1350,0.0009224339,0.00134909,-0.695273,0.718744
1351,0.0009197191,0.00134826,-0.695921,0.718117
1352,0.0009182955,0.00134798,-0.696518,0.717538
1353,0.0009149433,0.0013472,-0.697097,0.716975
1354,0.0009133187,0.00134947,-0.697674,0.716413
1355,0.0009120448,0.00135202,-0.698231,0.715871
1356,0.0009102224,0.00135142,-0.698767,0.715347
1357,0.0009080576,0.00135093,-0.699285,0.714841
1358,0.0009078464,0.00135175,-0.699769,0.714368
1359,0.0009063871,0.00135232,-0.700199,0.713946
1360,0.0009050152,0.00135202,-0.700579,0.713573
1361,0.0009060365,0.00135245,-0.700937,0.713222
1362,0.0009046888,0.00135293,-0.701289,0.712876
1363,0.0009047044,0.00135279,-0.701621,0.712548
1364,0.0009022137,0.00135282,-0.701924,0.71225
1365,0.000901506,0.00135288,-0.702181,0.711997
1366,0.0009014982,0.00135461,-0.702346,0.711834
1367,0.0009014563,0.001352,-0.70244,0.711741
1368,0.0009022016,0.00135306,-0.702501,0.711681
1369,0.000902163,0.00135399,-0.702585,0.711598
1370,0.0009005531,0.00135317,-0.702757,0.711429
1371,0.0008986014,0.00135237,-0.703023,0.711165
1372,0.0008962314,0.00135431,-0.703368,0.710824
1373,0.0008940575,0.00135466,-0.703761,0.710435
1374,0.0008922339,0.00135417,-0.704177,0.710023
1375,0.0008910646,0.00135401,-0.704592,0.709611
1376,0.0008898561,0.00135639,-0.704999,0.709207
1377,0.0008890452,0.0013581,-0.705405,0.708803
1378,0.0008881142,0.00135963,-0.705824,0.708385
1379,0.0008857711,0.00136171,-0.706254,0.707957
1380,0.0008842545,0.00136424,-0.706689,0.707523
1381,0.0008834266,0.00136582,-0.707129,0.707083
1382,0.0008827402,0.00137012,-0.707577,0.706634
1383,0.0008814023,0.00137329,-0.707995,0.706216
1384,0.000881148,0.00137754,-0.708399,0.705811
1385,0.0008810048,0.00137722,-0.708796,0.705412
1386,0.0008783242,0.00137688,-0.709196,0.705009
1387,0.000877838,0.0013769,-0.70959,0.704613
1388,0.0008766633,0.00137817,-0.709958,0.704242
1389,0.0008741727,0.00137952,-0.710299,0.703898
1390,0.0008733653,0.00138078,-0.710609,0.703586
1391,0.000872234,0.00138051,-0.710903,0.703288
1392,0.0008703028,0.00138235,-0.711175,0.703014
1393,0.0008692534,0.00138305,-0.711421,0.702764
1394,0.0008692403,0.00138489,-0.711654,0.702528
1395,0.0008687693,0.00138576,-0.711874,0.702305
1396,0.0008682462,0.00138823,-0.712093,0.702083
1397,0.0008659203,0.00138814,-0.712326,0.701847
1398,0.0008649597,0.00138945,-0.712569,0.7016
1399,0.0008642898,0.00139112,-0.712827,0.701338
1400,0.0008628627,0.00139271,-0.713092,0.701069
1401,0.000861125,0.00139537,-0.713349,0.700807
1402,0.0008598717,0.00139809,-0.71359,0.700562
1403,0.0008603373,0.00140021,-0.71382,0.700327
1404,0.0008593269,0.00140315,-0.714054,0.700089
1405,0.0008594089,0.0014028,-0.714297,0.699841
1406,0.000858799,0.0014043,-0.714555,0.699577
1407,0.0008572544,0.00140656,-0.714846,0.699281
1408,0.000854886,0.00140906,-0.715154,0.698965
1409,0.0008540967,0.00140941,-0.715474,0.698637
1410,0.0008545807,0.00141092,-0.71581,0.698294
1411,0.0008523909,0.00141059,-0.716155,0.69794
1412,0.0008506841,0.00141045,-0.716499,0.697587
1413,0.0008484781,0.00141271,-0.716824,0.697253
1414,0.0008472415,0.00141232,-0.717146,0.696921
1415,0.0008479932,0.00141302,-0.717471,0.696587
1416,0.0008471711,0.00141247,-0.717789,0.696259
1417,0.00084609,0.00141203,-0.718108,0.69593
1418,0.0008465007,0.00141362,-0.718431,0.695597
1419,0.0008452414,0.00141519,-0.718754,0.695263
1420,0.0008453419,0.00141728,-0.719084,0.694921
1421,0.0008431004,0.00141888,-0.719424,0.694569
1422,0.0008406953,0.00141797,-0.719779,0.694201
1423,0.0008371829,0.00141977,-0.720146,0.693821
1424,0.0008378572,0.00142212,-0.720526,0.693426
1425,0.0008350074,0.00142254,-0.720919,0.693017
1426,0.0008320293,0.00142359,-0.72132,0.6926
1427,0.0008310388,0.00142518,-0.721736,0.692167
1428,0.0008307236,0.00142851,-0.722158,0.691726
1429,0.0008285199,0.00143143,-0.722575,0.691291
1430,0.0008272653,0.00143267,-0.722981,0.690866
1431,0.0008242107,0.00143375,-0.723397,0.690431
1432,0.0008217519,0.00143442,-0.723815,0.689992
1433,0.0008220806,0.00143603,-0.724239,0.689547
1434,0.0008204257,0.00143657,-0.724666,0.689098
1435,0.0008169675,0.0014388,-0.725091,0.688651
1436,0.0008137801,0.00143803,-0.725516,0.688204
1437,0.000813209,0.00143862,-0.725941,0.687755
1438,0.0008148624,0.00143854,-0.726378,0.687294
1439,0.0008147442,0.00143763,-0.726832,0.686814
1440,0.0008126333,0.00143756,-0.727305,0.686312
1441,0.0008116342,0.00143693,-0.727798,0.68579
1442,0.0008086672,0.00143632,-0.72831,0.685246
1443,0.0008076144,0.00143836,-0.728838,0.684684
1444,0.0008059264,0.00144008,-0.729372,0.684116
1445,0.0008061902,0.00144185,-0.729899,0.683553
1446,0.0008054925,0.00144151,-0.730403,0.683015
1447,0.0008053898,0.00143977,-0.730878,0.682506
1448,0.0008049152,0.00143957,-0.731343,0.682008
1449,0.0008053857,0.00143798,-0.731804,0.681513
1450,0.0008051529,0.00143853,-0.732262,0.681021
1451,0.0008037743,0.00143996,-0.732699,0.680551
1452,0.0008015391,0.00144194,-0.733111,0.680108
1453,0.000797801,0.00144311,-0.733496,0.679691
1454,0.0007966089,0.00144337,-0.733861,0.679297
1455,0.0007954704,0.00144441,-0.734199,0.678933
1456,0.00079413,0.00144561,-0.734521,0.678584
1457,0.0007934997,0.00144596,-0.734834,0.678245
1458,0.0007926252,0.00144599,-0.735144,0.677909
1459,0.000793669,0.0014428,-0.735462,0.677564
1460,0.0007926452,0.00144279,-0.735792,0.677206
1461,0.0007926098,0.00144145,-0.73614,0.676827
1462,0.0007918069,0.00144044,-0.736513,0.676421
1463,0.0007893701,0.00143868,-0.7369,0.676
1464,0.0007871653,0.00143908,-0.737293,0.675571
1465,0.0007861415,0.00143714,-0.737692,0.675136
1466,0.0007834686,0.00143565,-0.738101,0.674688
1467,0.0007822856,0.00143565,-0.738537,0.674212
1468,0.0007826475,0.00143785,-0.739009,0.673693
1469,0.0007826588,0.00143853,-0.739503,0.673152
1470,0.0007805959,0.00143849,-0.740018,0.672586
1471,0.0007804828,0.00144135,-0.740547,0.672003
1472,0.0007795587,0.00144515,-0.741084,0.67141
1473,0.0007781291,0.00144539,-0.741613,0.670826
1474,0.0007769925,0.00144474,-0.742117,0.670269
1475,0.0007749228,0.00144549,-0.742608,0.669725
1476,0.0007730675,0.0014475,-0.743096,0.669183
1477,0.00077086,0.00144849,-0.743574,0.668651
1478,0.0007701907,0.00144934,-0.744044,0.668128
1479,0.0007684437,0.00144882,-0.744514,0.667604
1480,0.0007687301,0.00144725,-0.744967,0.6671
1481,0.0007665207,0.00144869,-0.745409,0.666606
1482,0.0007662629,0.00144656,-0.745844,0.666119
1483,0.0007638508,0.00144669,-0.746277,0.665633
1484,0.0007648925,0.00144673,-0.746704,0.665154
1485,0.0007621807,0.00144713,-0.747127,0.664679
1486,0.0007620332,0.0014466,-0.747542,0.664213
1487,0.0007599577,0.00144655,-0.747954,0.663749
1488,0.0007577863,0.00144713,-0.748377,0.663271
1489,0.000756849,0.00144819,-0.748811,0.662781
1490,0.0007567683,0.00144719,-0.749248,0.662287
1491,0.0007572316,0.00144781,-0.749696,0.66178
1492,0.0007552665,0.0014486,-0.75016,0.661255
1493,0.0007544663,0.00144813,-0.750643,0.660706
1494,0.0007533671,0.00144753,-0.751144,0.660136
1495,0.000753195,0.00144648,-0.751671,0.659536
1496,0.0007536077,0.00144581,-0.752233,0.658896
1497,0.0007509228,0.00144444,-0.752816,0.65823
1498,0.0007482761,0.00144294,-0.753419,0.657539
1499,0.0007469365,0.00144232,-0.754058,0.656806
1500,0.0007434391,0.00144125,-0.754716,0.65605
1501,0.0007419895,0.00144168,-0.755387,0.655278
1502,0.0007369317,0.00144504,-0.756064,0.654496
1503,0.0007339819,0.00144754,-0.756738,0.653716
1504,0.0007327265,0.00144753,-0.757422,0.652924
1505,0.0007302999,0.00144742,-0.758098,0.652139
1506,0.000730007,0.00144694,-0.758756,0.651373
1507,0.0007307237,0.00144497,-0.759396,0.650627
1508,0.0007302106,0.0014433,-0.760032,0.649883
1509,0.0007288022,0.00144296,-0.760682,0.649123
1510,0.0007255421,0.00144162,-0.76136,0.648327
1511,0.0007225756,0.00143952,-0.762083,0.647478
1512,0.0007203535,0.00143725,-0.762834,0.646593
1513,0.0007168578,0.00143749,-0.763595,0.645694
1514,0.0007148752,0.00143696,-0.764359,0.644789
1515,0.000712747,0.00143401,-0.765138,0.643865
1516,0.0007089873,0.00143355,-0.765932,0.64292
1517,0.0007074578,0.00143291,-0.766734,0.641963
1518,0.000706933,0.00143404,-0.767531,0.64101
1519,0.000705566,0.00143542,-0.768326,0.640056
1520,0.0007029018,0.0014335,-0.769114,0.63911
1521,0.0007015772,0.00143143,-0.769889,0.638176
1522,0.0006995889,0.00143161,-0.770658,0.637248
1523,0.000696653,0.00143641,-0.77143,0.636312
1524,0.0006953299,0.0014404,-0.772224,0.635349
1525,0.0006937931,0.00144102,-0.773037,0.634359
1526,0.0006908788,0.00144447,-0.773851,0.633365
1527,0.0006882841,0.00144526,-0.774664,0.632371
1528,0.0006887164,0.00144801,-0.775471,0.631381
1529,0.0006867289,0.00145081,-0.776274,0.630394
1530,0.0006859143,0.00145113,-0.777058,0.629427
1531,0.0006839239,0.00145015,-0.777846,0.628453
1532,0.0006829732,0.00144888,-0.778672,0.62743
1533,0.0006817127,0.00144966,-0.779537,0.626355
1534,0.0006766096,0.00145206,-0.780431,0.62524
1535,0.0006748548,0.00145227,-0.781332,0.624114
1536,0.0006698597,0.00145186,-0.782228,0.62299
1537,0.0006685558,0.00145146,-0.78311,0.621881
1538,0.0006679856,0.00144758,-0.783962,0.620807
1539,0.0006662979,0.00144378,-0.784787,0.619764
1540,0.000662952,0.00144169,-0.785585,0.618752
1541,0.0006595087,0.00144168,-0.786352,0.617777
1542,0.0006575407,0.00143901,-0.787088,0.616839
1543,0.0006574927,0.00143705,-0.787811,0.615915
1544,0.0006567365,0.00143255,-0.788523,0.615004
1545,0.0006581278,0.00143056,-0.789212,0.614119
1546,0.0006577619,0.00142652,-0.789892,0.613244
1547,0.0006547966,0.00142732,-0.790551,0.612395
1548,0.0006533442,0.00142686,-0.791212,0.61154
1549,0.0006532246,0.00142381,-0.79189,0.610662
1550,0.0006523598,0.00142347,-0.79258,0.609767
1551,0.0006489007,0.00142173,-0.793287,0.608846
1552,0.0006496565,0.0014204,-0.794011,0.607901
1553,0.0006507241,0.00141493,-0.794758,0.606925
1554,0.0006471862,0.0014085,-0.795523,0.605922
1555,0.0006436221,0.00140435,-0.796287,0.604917
1556,0.0006407569,0.00140082,-0.79705,0.603911
1557,0.0006394538,0.00139835,-0.797798,0.602923
1558,0.0006383714,0.00139502,-0.798546,0.601933
1559,0.0006368656,0.00139176,-0.799297,0.600934
1560,0.0006331941,0.00139236,-0.800049,0.599933
1561,0.0006325817,0.00139179,-0.800807,0.598921
1562,0.0006294389,0.00139229,-0.801565,0.597906
1563,0.0006273832,0.00139003,-0.80229,0.596933
1564,0.0006270938,0.0013895,-0.802977,0.596009
1565,0.0006251124,0.00138784,-0.803626,0.595133
1566,0.0006225134,0.00138891,-0.804243,0.594299
1567,0.0006209249,0.00138938,-0.804831,0.593502
1568,0.0006187853,0.00139022,-0.805397,0.592733
1569,0.0006190714,0.00139014,-0.805962,0.591965
1570,0.000617,0.00138873,-0.806542,0.591175
1571,0.0006157609,0.0013879,-0.80713,0.590372
1572,0.0006140555,0.00138506,-0.807719,0.589565
1573,0.0006125129,0.00138252,-0.808308,0.588758
1574,0.0006116231,0.00138143,-0.80888,0.587971
1575,0.0006097315,0.00138281,-0.809431,0.587212
1576,0.0006077255,0.00138286,-0.80996,0.586484
1577,0.0006085917,0.00138179,-0.81047,0.585778
1578,0.0006070411,0.00138268,-0.810987,0.585062
1579,0.0006069373,0.00138228,-0.811524,0.584318
1580,0.0006050372,0.00138049,-0.812055,0.583579
1581,0.0006036866,0.00138019,-0.812553,0.582885
1582,0.000601244,0.00138062,-0.813033,0.582216
1583,0.0005997313,0.0013818,-0.813495,0.58157
1584,0.0005988279,0.00138298,-0.813942,0.580944
1585,0.0005970682,0.00138174,-0.814382,0.580328
1586,0.0005968413,0.00137943,-0.814808,0.579728
1587,0.0005963999,0.00137689,-0.815226,0.579141
1588,0.0005961349,0.00137346,-0.815637,0.578562
1589,0.0005965642,0.0013697,-0.816048,0.577983
1590,0.000594771,0.00136888,-0.816464,0.577394
1591,0.000593989,0.00136702,-0.816884,0.5768
1592,0.0005930114,0.00136644,-0.817267,0.576258
1593,0.0005931625,0.0013651,-0.817569,0.575829
1594,0.0005921847,0.00136707,-0.81787,0.575401
1595,0.0005912685,0.00136713,-0.818198,0.574934
1596,0.0005909012,0.00136734,-0.818547,0.574439
1597,0.0005890161,0.00136669,-0.818892,0.573946
1598,0.0005883232,0.0013655,-0.819218,0.573481
1599,0.0005872672,0.00136305,-0.819515,0.573056
1600,0.0005876782,0.00136329,-0.819776,0.572682
1601,0.0005866009,0.00136292,-0.820008,0.57235
1602,0.0005870263,0.00136229,-0.820224,0.57204
1603,0.0005876289,0.00136122,-0.820431,0.571743
1604,0.0005873051,0.0013614,-0.820624,0.571466
1605,0.0005864804,0.0013612,-0.820809,0.571201
1606,0.0005864298,0.00135992,-0.820993,0.570936
1607,0.0005874143,0.00135908,-0.821182,0.570665
1608,0.0005844876,0.00135811,-0.821383,0.570375
1609,0.0005837399,0.00135628,-0.821616,0.57004
1610,0.0005847954,0.00135531,-0.821883,0.569655
1611,0.0005833562,0.00135472,-0.822178,0.569228
1612,0.0005831537,0.00135566,-0.822496,0.56877
1613,0.0005818654,0.00135692,-0.822829,0.568287
1614,0.0005806069,0.0013534,-0.823168,0.567796
1615,0.0005789268,0.0013515,-0.8235,0.567315
1616,0.0005774129,0.0013507,-0.823811,0.566862
1617,0.000575252,0.00134772,-0.824105,0.566435
1618,0.0005740431,0.00134748,-0.824382,0.566032
1619,0.0005751686,0.00134635,-0.824645,0.565649
1620,0.0005758416,0.00134697,-0.824895,0.565285
1621,0.0005738679,0.00134632,-0.825121,0.564954
1622,0.0005732332,0.00134438,-0.825335,0.564642
1623,0.0005711556,0.00134214,-0.825536,0.564347
1624,0.0005695982,0.00134065,-0.825721,0.564078
1625,0.0005684336,0.00134048,-0.825887,0.563834
1626,0.0005670523,0.00134078,-0.826049,0.563596
1627,0.000566241,0.00133963,-0.826223,0.563342
1628,0.0005663901,0.00133894,-0.826404,0.563076
1629,0.000564245,0.00134032,-0.82659,0.562803
1630,0.0005639258,0.00134059,-0.826774,0.562533
1631,0.0005632716,0.00133906,-0.826949,0.562276
1632,0.0005633719,0.00133931,-0.827127,0.562013
1633,0.0005628719,0.0013396,-0.827324,0.561724
1634,0.0005612741,0.00133666,-0.827538,0.561408
1635,0.0005597809,0.00133514,-0.827761,0.561079
1636,0.0005588614,0.00133537,-0.828004,0.56072
1637,0.0005598143,0.00133701,-0.828269,0.560329
1638,0.0005591332,0.00133559,-0.828556,0.559904
1639,0.0005577785,0.00133375,-0.82887,0.559439
1640,0.0005579487,0.00133273,-0.829213,0.558931
1641,0.0005578725,0.00133239,-0.829584,0.55838
1642,0.0005570677,0.00132982,-0.829977,0.557796
1643,0.0005558632,0.00132686,-0.83039,0.557181
1644,0.0005537637,0.00132469,-0.830805,0.556562
1645,0.0005523778,0.00132297,-0.831212,0.555954
1646,0.0005518523,0.00132317,-0.831616,0.555349
1647,0.0005502729,0.0013205,-0.83201,0.554759
1648,0.0005492413,0.00131915,-0.832375,0.55421
1649,0.0005484287,0.00131945,-0.832722,0.55369
1650,0.0005480904,0.00131919,-0.833038,0.553213
1651,0.0005469047,0.00131831,-0.833334,0.552768
1652,0.0005445232,0.00131639,-0.833608,0.552355
1653,0.0005437057,0.00131543,-0.833869,0.551961
1654,0.000544924,0.00131686,-0.834116,0.551587
1655,0.000544332,0.00131707,-0.834359,0.55122
1656,0.000543796,0.0013177,-0.834604,0.550849
1657,0.0005445929,0.00131784,-0.83484,0.550491
1658,0.0005427463,0.00131798,-0.835067,0.550147
1659,0.0005433737,0.00131836,-0.835286,0.549814
1660,0.0005418864,0.00131889,-0.8355,0.549488
1661,0.0005428119,0.00131968,-0.835721,0.549152
1662,0.0005433182,0.0013192,-0.835959,0.548789
1663,0.0005418083,0.00131814,-0.836201,0.548422
1664,0.000541173,0.00131978,-0.836441,0.548055
1665,0.0005432703,0.00132078,-0.836683,0.547686
1666,0.0005432809,0.00132067,-0.83693,0.547308
1667,0.0005426378,0.00131999,-0.837172,0.546937
1668,0.0005434459,0.00131985,-0.837413,0.546568
1669,0.0005441592,0.00131904,-0.83767,0.546176
1670,0.0005435096,0.00132068,-0.837933,0.545772
1671,0.0005445725,0.00132123,-0.838214,0.545339
1672,0.0005452099,0.00132171,-0.83851,0.544885
1673,0.0005454086,0.00132135,-0.838814,0.544416
1674,0.0005451719,0.00131964,-0.839135,0.543921
1675,0.0005449333,0.00131866,-0.839474,0.543398
1676,0.0005446616,0.00131669,-0.839834,0.542842
1677,0.0005430229,0.00131665,-0.840213,0.542254
1678,0.0005427062,0.00131483,-0.840597,0.54166
1679,0.000541053,0.0013128,-0.840968,0.541083
1680,0.0005404642,0.00131175,-0.841331,0.540519
1681,0.0005381932,0.0013082,-0.841689,0.539961
1682,0.0005403401,0.00130459,-0.842057,0.539387
1683,0.000539274,0.00129994,-0.842443,0.538783
1684,0.0005386831,0.00129527,-0.842844,0.538156
1685,0.0005380942,0.00129064,-0.84326,0.537504
1686,0.0005381289,0.00128718,-0.843679,0.536846
1687,0.0005383399,0.00128542,-0.844091,0.536199
1688,0.0005363742,0.00128324,-0.84448,0.535586
1689,0.0005343308,0.00128156,-0.844837,0.535022
1690,0.0005352883,0.0012811,-0.845186,0.53447
1691,0.0005338794,0.00127869,-0.845523,0.533938
1692,0.0005334067,0.00127511,-0.845842,0.533432
1693,0.0005327737,0.00127168,-0.846161,0.532926
1694,0.0005344499,0.00126884,-0.846494,0.532396
1695,0.0005351639,0.00126659,-0.846839,0.531848
1696,0.0005352978,0.00126256,-0.847176,0.531311
1697,0.0005365061,0.00126014,-0.847505,0.530786
1698,0.0005384751,0.00125824,-0.847843,0.530245
1699,0.0005379032,0.00125624,-0.848179,0.529707
1700,0.0005359933,0.00125355,-0.848515,0.52917
1701,0.000534189,0.00125021,-0.848873,0.528595
1702,0.0005347769,0.00125022,-0.849246,0.527995
1703,0.0005343831,0.00124869,-0.849621,0.527392
1704,0.0005338138,0.00124753,-0.850008,0.526768
1705,0.0005325563,0.00124579,-0.85041,0.526119
1706,0.0005327638,0.00124147,-0.85084,0.525424
1707,0.0005330135,0.0012392,-0.851297,0.524682
1708,0.0005319381,0.00123509,-0.851769,0.523917
1709,0.0005309166,0.00123439,-0.85226,0.523117
1710,0.0005313169,0.00123263,-0.852749,0.52232
1711,0.0005325613,0.00122913,-0.853218,0.521552
1712,0.0005321827,0.00122718,-0.853692,0.520776
1713,0.0005327429,0.00122443,-0.854176,0.519983
1714,0.0005322079,0.00122042,-0.854653,0.519199
1715,0.0005327911,0.00121885,-0.855129,0.518414
1716,0.0005332394,0.00121651,-0.855605,0.517627
1717,0.0005343214,0.00121571,-0.856059,0.516877
1718,0.0005339517,0.00121502,-0.856472,0.516192
1719,0.0005335284,0.00121539,-0.85685,0.515564
1720,0.0005324173,0.00121709,-0.857206,0.514972
1721,0.0005310013,0.00121697,-0.857554,0.514392
1722,0.0005303383,0.00121626,-0.8579,0.513816
1723,0.0005305259,0.00121295,-0.85823,0.513264
1724,0.0005291884,0.00121375,-0.858547,0.512733
1725,0.000528864,0.00121406,-0.858863,0.512203
1726,0.0005301176,0.00121326,-0.859192,0.511651
1727,0.0005279276,0.00121446,-0.859546,0.511056
1728,0.0005265321,0.00121491,-0.859914,0.510437
1729,0.0005265443,0.00121311,-0.860298,0.50979
1730,0.0005280343,0.00121117,-0.860688,0.509131
1731,0.0005289711,0.00121069,-0.861066,0.508492
1732,0.0005282839,0.00121169,-0.861429,0.507877
1733,0.000527032,0.00121281,-0.861778,0.507284
1734,0.0005286307,0.00121254,-0.862134,0.506679
1735,0.0005285678,0.00120991,-0.862478,0.506093
1736,0.0005298093,0.00120905,-0.86283,0.505493
1737,0.0005302572,0.00120941,-0.863192,0.504875
1738,0.000529619,0.00120818,-0.863545,0.50427
1739,0.0005280192,0.00120731,-0.863892,0.503675
1740,0.0005275208,0.0012067,-0.864256,0.503051
1741,0.000527988,0.00120663,-0.864628,0.50241
1742,0.0005276878,0.00120557,-0.865018,0.501739
1743,0.0005292975,0.00120336,-0.865416,0.501052
1744,0.0005276558,0.00120062,-0.865825,0.500345
1745,0.0005263699,0.00120124,-0.866236,0.499634
1746,0.0005261901,0.0012003,-0.866653,0.49891
1747,0.0005261398,0.00119673,-0.86708,0.498167
1748,0.0005261538,0.00119305,-0.867532,0.49738
1749,0.0005263233,0.00119163,-0.868028,0.496514
1750,0.0005248573,0.00118583,-0.868547,0.495605
1751,0.000523826,0.00118507,-0.869083,0.494665
1752,0.0005204304,0.00118187,-0.869655,0.493659
1753,0.0005191948,0.00118197,-0.870239,0.492629
1754,0.0005189378,0.00117891,-0.870799,0.491637
1755,0.0005191481,0.0011791,-0.871332,0.490692
1756,0.0005172524,0.00118024,-0.87184,0.489788
1757,0.0005164749,0.00117998,-0.872324,0.488926
1758,0.0005170274,0.00117732,-0.872805,0.488068
1759,0.0005161563,0.0011773,-0.873297,0.487187
1760,0.0005149523,0.00117566,-0.873794,0.486294
1761,0.0005143486,0.00117354,-0.874288,0.485406
1762,0.000514495,0.00117148,-0.874754,0.484565
1763,0.0005134689,0.0011692,-0.875163,0.483827
1764,0.0005145089,0.00117035,-0.875518,0.483183
1765,0.0005138167,0.00117174,-0.875873,0.48254
1766,0.0005132307,0.00117188,-0.876263,0.481832
1767,0.0005122428,0.00117119,-0.876719,0.481002
1768,0.0005115425,0.00116616,-0.877276,0.479985
1769,0.0005090552,0.00116572,-0.877923,0.4788
1770,0.0005071446,0.00116679,-0.878648,0.477468
1771,0.0005056426,0.00116577,-0.879418,0.476049
1772,0.000506536,0.00116335,-0.880205,0.474592
1773,0.000500799,0.00116177,-0.880977,0.473158
1774,0.0004992662,0.00116046,-0.881703,0.471803
1775,0.0004964116,0.00116099,-0.882398,0.470503
1776,0.0004934588,0.00116084,-0.88306,0.469259
1777,0.0004907764,0.00116079,-0.883686,0.468079
1778,0.000488982,0.0011616,-0.884271,0.466972
1779,0.0004861077,0.00116024,-0.884831,0.465911
1780,0.0004840699,0.00115972,-0.885367,0.464891
1781,0.0004847083,0.00115934,-0.885883,0.463907
1782,0.0004841786,0.00115641,-0.886389,0.462939
1783,0.0004828513,0.00115543,-0.886893,0.461974
1784,0.0004831108,0.00115443,-0.8874,0.461
1785,0.0004835918,0.00115315,-0.887914,0.460009
1786,0.0004825393,0.00115322,-0.888437,0.458996
1787,0.0004826872,0.00115038,-0.888974,0.457957
1788,0.0004816442,0.00114976,-0.889512,0.456909
1789,0.0004822945,0.00114837,-0.890051,0.45586
1790,0.0004805378,0.00114798,-0.890595,0.454795
1791,0.000480166,0.00114719,-0.891134,0.453738
1792,0.0004780623,0.00114762,-0.891644,0.452735
1793,0.000476171,0.00114654,-0.892137,0.451763
1794,0.0004756834,0.00114742,-0.89261,0.450829
1795,0.000475142,0.0011459,-0.893057,0.449941
1796,0.000474832,0.00114578,-0.89347,0.449121
1797,0.0004736606,0.00114683,-0.893767,0.448529
1798,0.0004715918,0.00114643,-0.894003,0.44806
1799,0.0004713767,0.00114523,-0.894222,0.447622
1800,0.0004717431,0.00114398,-0.894428,0.447211
1801,0.0004706302,0.00114367,-0.894632,0.446802
1802,0.0004708914,0.00114405,-0.894852,0.446361
1803,0.0004707811,0.00114307,-0.895083,0.445897
1804,0.0004696197,0.00114307,-0.895328,0.445405
1805,0.00047062,0.00114292,-0.895591,0.444878
1806,0.0004704925,0.00114144,-0.895861,0.444333
1807,0.0004712082,0.00114408,-0.89614,0.443771
1808,0.0004721247,0.00114498,-0.896424,0.443195
1809,0.0004726453,0.00114609,-0.896715,0.442607
1810,0.0004733872,0.00114414,-0.896999,0.442031
1811,0.0004729356,0.00114434,-0.897275,0.441469
1812,0.0004735969,0.00114341,-0.897557,0.440896
1813,0.0004708482,0.00114275,-0.89783,0.440341
1814,0.0004700701,0.00114326,-0.898085,0.439821
1815,0.0004708373,0.00114254,-0.898338,0.439303
1816,0.0004704158,0.00114202,-0.898591,0.438786
1817,0.0004685546,0.00114051,-0.898829,0.438297
1818,0.0004662749,0.00113851,-0.899047,0.43785
1819,0.0004657541,0.00113839,-0.899252,0.437429
1820,0.0004646776,0.00113702,-0.899461,0.436999
1821,0.000462877,0.00113613,-0.899669,0.43657
1822,0.0004617034,0.00113575,-0.899875,0.436147
1823,0.0004597342,0.00113544,-0.900089,0.435705
1824,0.0004586858,0.00113516,-0.900316,0.435235
1825,0.0004566951,0.00113578,-0.90056,0.43473
1826,0.0004553402,0.00113564,-0.90082,0.434191
1827,0.0004550898,0.00113577,-0.90109,0.43363
1828,0.0004529831,0.0011358,-0.901362,0.433064
1829,0.0004522902,0.00113492,-0.901631,0.432504
1830,0.0004509712,0.00113443,-0.901894,0.431956
1831,0.0004503304,0.00113435,-0.902141,0.431439
1832,0.0004498899,0.00113477,-0.902381,0.430937
1833,0.0004488352,0.0011344,-0.902624,0.430428
1834,0.0004490495,0.00113449,-0.902881,0.429889
1835,0.0004480454,0.00113346,-0.903141,0.429343
1836,0.0004478346,0.00113384,-0.903397,0.428804
1837,0.0004479147,0.00113366,-0.903643,0.428285
1838,0.0004452684,0.00113357,-0.903872,0.427802
1839,0.0004449821,0.00113292,-0.904072,0.42738
1840,0.0004440891,0.00113174,-0.904243,0.427016
1841,0.0004449543,0.00113024,-0.904407,0.426669
1842,0.0004430137,0.00113005,-0.904576,0.42631
1843,0.0004434938,0.00112665,-0.904765,0.425911
1844,0.0004427592,0.00112712,-0.904976,0.425462
1845,0.0004395659,0.00112766,-0.905207,0.424969
1846,0.0004377446,0.00112743,-0.905443,0.424466
1847,0.0004364429,0.00112787,-0.905681,0.423959
1848,0.0004351456,0.00112903,-0.905924,0.423439
1849,0.0004347169,0.00112844,-0.906157,0.422941
1850,0.0004341428,0.00112703,-0.906366,0.422493
1851,0.0004332358,0.00112691,-0.906565,0.422066
1852,0.0004333944,0.00112578,-0.906762,0.421641
1853,0.0004312844,0.00112633,-0.906964,0.421206
1854,0.0004309751,0.00112616,-0.907189,0.420721
1855,0.0004321839,0.00112558,-0.907434,0.420192
