,Yaw,Pitch,Roll
870,-81.62,0.202,-0.044
871,-81.62,0.202,-0.045
872,-81.62,0.202,-0.044
873,-81.62,0.201,-0.044
874,-81.62,0.201,-0.044
875,-81.62,0.201,-0.044
876,-81.62,0.201,-0.044
877,-81.62,0.201,-0.044
878,-81.62,0.201,-0.044
879,-81.62,0.201,-0.044
880,-81.62,0.201,-0.044
881,-81.62,0.2,-0.044
882,-81.62,0.201,-0.044
883,-81.62,0.2,-0.044
884,-81.62,0.2,-0.044
885,-81.62,0.2,-0.044
886,-81.62,0.2,-0.044
887,-81.62,0.2,-0.044
888,-81.62,0.2,-0.044
889,-81.62,0.2,-0.044
890,-81.62,0.2,-0.044
891,-81.62,0.2,-0.044
892,-81.619,0.2,-0.044
893,-81.62,0.2,-0.044
894,-81.62,0.201,-0.044
895,-81.619,0.201,-0.045
896,-81.619,0.201,-0.045
897,-81.619,0.2,-0.044
898,-81.619,0.2,-0.044
899,-81.619,0.201,-0.044
900,-81.62,0.2,-0.044
901,-81.619,0.201,-0.044
902,-81.619,0.201,-0.044
903,-81.62,0.2,-0.044
904,-81.62,0.2,-0.044
905,-81.62,0.201,-0.044
906,-81.62,0.201,-0.044
907,-81.62,0.201,-0.044
908,-81.62,0.201,-0.044
909,-81.619,0.201,-0.044
910,-81.619,0.201,-0.044
911,-81.619,0.2,-0.044
912,-81.62,0.201,-0.044
913,-81.619,0.2,-0.044
914,-81.619,0.2,-0.044
915,-81.619,0.2,-0.044
916,-81.619,0.2,-0.044
917,-81.619,0.2,-0.043
918,-81.619,0.2,-0.043
919,-81.619,0.2,-0.043
920,-81.619,0.2,-0.043
921,-81.619,0.201,-0.043
922,-81.619,0.201,-0.043
923,-81.619,0.201,-0.043
924,-81.619,0.201,-0.043
925,-81.618,0.2,-0.043
926,-81.618,0.2,-0.043
927,-81.619,0.2,-0.043
928,-81.618,0.2,-0.043
929,-81.618,0.2,-0.043
930,-81.618,0.2,-0.043
931,-81.618,0.2,-0.043
932,-81.618,0.2,-0.043
933,-81.619,0.2,-0.043
934,-81.618,0.2,-0.043
935,-81.618,0.2,-0.043
936,-81.619,0.2,-0.043
937,-81.618,0.2,-0.043
938,-81.618,0.199,-0.043
939,-81.618,0.199,-0.044
940,-81.618,0.199,-0.043
941,-81.619,0.199,-0.043
942,-81.619,0.199,-0.043
943,-81.619,0.199,-0.043
944,-81.619,0.199,-0.043
945,-81.619,0.199,-0.043
946,-81.619,0.199,-0.043
947,-81.619,0.199,-0.043
948,-81.619,0.199,-0.043
949,-81.619,0.199,-0.043
950,-81.619,0.199,-0.042
951,-81.619,0.198,-0.042
952,-81.619,0.198,-0.042
953,-81.619,0.198,-0.042
954,-81.619,0.198,-0.042
955,-81.619,0.198,-0.042
956,-81.619,0.197,-0.042
957,-81.619,0.197,-0.041
958,-81.619,0.197,-0.042
959,-81.619,0.197,-0.041
960,-81.619,0.197,-0.041
961,-81.619,0.197,-0.041
962,-81.618,0.197,-0.041
963,-81.618,0.196,-0.041
964,-81.618,0.196,-0.041
965,-81.618,0.196,-0.041
966,-81.618,0.195,-0.041
967,-81.618,0.195,-0.041
968,-81.618,0.195,-0.04
969,-81.618,0.195,-0.04
970,-81.618,0.195,-0.04
971,-81.617,0.195,-0.04
972,-81.617,0.194,-0.04
973,-81.617,0.194,-0.04
974,-81.617,0.194,-0.04
975,-81.617,0.194,-0.04
976,-81.617,0.194,-0.04
977,-81.617,0.194,-0.039
978,-81.617,0.194,-0.039
979,-81.617,0.194,-0.039
980,-81.617,0.194,-0.039
981,-81.617,0.194,-0.039
982,-81.616,0.194,-0.039
983,-81.617,0.194,-0.039
984,-81.616,0.194,-0.039
985,-81.616,0.194,-0.039
986,-81.616,0.193,-0.039
987,-81.616,0.193,-0.039
988,-81.616,0.193,-0.039
989,-81.616,0.193,-0.039
990,-81.616,0.193,-0.039
991,-81.616,0.193,-0.039
992,-81.616,0.193,-0.039
993,-81.617,0.193,-0.039
994,-81.617,0.193,-0.039
995,-81.617,0.193,-0.039
996,-81.617,0.193,-0.039
997,-81.617,0.193,-0.039
998,-81.617,0.193,-0.039
999,-81.617,0.193,-0.039
1000,-81.617,0.193,-0.039
1001,-81.617,0.193,-0.039
1002,-81.618,0.193,-0.039
1003,-81.617,0.193,-0.039
1004,-81.618,0.193,-0.039
1005,-81.618,0.193,-0.039
1006,-81.618,0.193,-0.038
1007,-81.618,0.193,-0.038
1008,-81.618,0.193,-0.039
1009,-81.618,0.193,-0.039
1010,-81.618,0.193,-0.039
1011,-81.617,0.192,-0.039
1012,-81.618,0.192,-0.039
1013,-81.617,0.192,-0.039
1014,-81.617,0.192,-0.039
1015,-81.617,0.192,-0.039
1016,-81.617,0.192,-0.039
1017,-81.617,0.192,-0.039
1018,-81.617,0.192,-0.038
1019,-81.617,0.192,-0.038
1020,-81.617,0.192,-0.038
1021,-81.617,0.192,-0.038
1022,-81.616,0.192,-0.038
1023,-81.616,0.192,-0.038
1024,-81.616,0.192,-0.038
1025,-81.616,0.192,-0.038
1026,-81.616,0.192,-0.038
1027,-81.616,0.192,-0.038
1028,-81.616,0.192,-0.038
1029,-81.616,0.192,-0.038
1030,-81.616,0.192,-0.038
1031,-81.616,0.192,-0.038
1032,-81.616,0.192,-0.038
1033,-81.616,0.191,-0.038
1034,-81.616,0.191,-0.038
1035,-81.616,0.191,-0.038
1036,-81.616,0.191,-0.038
1037,-81.616,0.191,-0.038
1038,-81.616,0.191,-0.038
1039,-81.616,0.191,-0.038
1040,-81.616,0.191,-0.038
1041,-81.616,0.191,-0.038
1042,-81.616,0.191,-0.038
1043,-81.616,0.191,-0.038
1044,-81.616,0.191,-0.038
1045,-81.616,0.191,-0.038
1046,-81.616,0.191,-0.038
1047,-81.616,0.191,-0.038
1048,-81.616,0.191,-0.038
1049,-81.617,0.191,-0.039
1050,-81.617,0.191,-0.039
1051,-81.617,0.191,-0.039
1052,-81.617,0.191,-0.039
1053,-81.617,0.191,-0.039
1054,-81.617,0.191,-0.038
1055,-81.617,0.191,-0.038
1056,-81.617,0.19,-0.038
1057,-81.617,0.191,-0.038
1058,-81.617,0.191,-0.039
1059,-81.617,0.191,-0.039
1060,-81.617,0.191,-0.039
1061,-81.617,0.191,-0.039
1062,-81.617,0.191,-0.039
1063,-81.617,0.19,-0.038
1064,-81.617,0.191,-0.038
1065,-81.617,0.191,-0.038
1066,-81.617,0.191,-0.038
1067,-81.617,0.191,-0.038
1068,-81.617,0.191,-0.038
1069,-81.618,0.191,-0.038
1070,-81.618,0.191,-0.038
1071,-81.618,0.191,-0.038
1072,-81.618,0.191,-0.038
1073,-81.618,0.191,-0.038
1074,-81.617,0.191,-0.039
1075,-81.618,0.191,-0.039
1076,-81.617,0.192,-0.039
1077,-81.617,0.192,-0.039
1078,-81.617,0.192,-0.039
1079,-81.617,0.192,-0.039
1080,-81.617,0.192,-0.039
1081,-81.617,0.192,-0.039
1082,-81.617,0.192,-0.039
1083,-81.617,0.192,-0.039
1084,-81.617,0.192,-0.039
1085,-81.617,0.192,-0.039
1086,-81.617,0.192,-0.039
1087,-81.617,0.192,-0.039
1088,-81.617,0.192,-0.039
1089,-81.617,0.192,-0.039
1090,-81.617,0.192,-0.039
1091,-81.617,0.192,-0.039
1092,-81.617,0.192,-0.039
1093,-81.617,0.192,-0.039
1094,-81.617,0.192,-0.039
1095,-81.617,0.192,-0.039
1096,-81.617,0.192,-0.039
1097,-81.617,0.192,-0.039
1098,-81.617,0.192,-0.039
1099,-81.617,0.192,-0.039
1100,-81.617,0.193,-0.039
1101,-81.617,0.193,-0.039
1102,-81.617,0.193,-0.04
1103,-81.617,0.192,-0.04
1104,-81.617,0.193,-0.04
1105,-81.617,0.193,-0.04
1106,-81.618,0.193,-0.04
1107,-81.618,0.193,-0.04
1108,-81.618,0.193,-0.04
1109,-81.618,0.193,-0.04
1110,-81.618,0.193,-0.04
1111,-81.618,0.193,-0.04
1112,-81.618,0.193,-0.04
1113,-81.618,0.193,-0.04
1114,-81.618,0.193,-0.04
1115,-81.618,0.193,-0.04
1116,-81.618,0.193,-0.04
1117,-81.618,0.193,-0.04
1118,-81.618,0.193,-0.04
1119,-81.618,0.193,-0.04
1120,-81.618,0.193,-0.04
1121,-81.618,0.193,-0.04
1122,-81.617,0.193,-0.04
1123,-81.617,0.193,-0.04
1124,-81.618,0.193,-0.04
1125,-81.618,0.193,-0.04
1126,-81.617,0.193,-0.04
1127,-81.617,0.193,-0.04
1128,-81.617,0.193,-0.04
1129,-81.617,0.193,-0.04
1130,-81.617,0.193,-0.04
1131,-81.617,0.193,-0.04
1132,-81.617,0.193,-0.04
1133,-81.617,0.193,-0.04
1134,-81.617,0.193,-0.04
1135,-81.618,0.193,-0.04
1136,-81.618,0.193,-0.04
1137,-81.618,0.193,-0.04
1138,-81.618,0.193,-0.04
1139,-81.618,0.193,-0.04
1140,-81.618,0.193,-0.039
1141,-81.618,0.193,-0.039
1142,-81.618,0.193,-0.039
1143,-81.618,0.193,-0.039
1144,-81.618,0.193,-0.039
1145,-81.618,0.193,-0.039
1146,-81.618,0.193,-0.039
1147,-81.618,0.192,-0.04
1148,-81.618,0.192,-0.04
1149,-81.619,0.192,-0.04
1150,-81.619,0.192,-0.04
1151,-81.619,0.192,-0.04
1152,-81.619,0.192,-0.04
1153,-81.619,0.192,-0.04
1154,-81.619,0.192,-0.04
1155,-81.619,0.192,-0.04
1156,-81.619,0.192,-0.04
1157,-81.619,0.192,-0.04
1158,-81.619,0.192,-0.04
1159,-81.619,0.192,-0.04
1160,-81.618,0.192,-0.04
1161,-81.618,0.192,-0.04
1162,-81.618,0.192,-0.04
1163,-81.618,0.192,-0.04
1164,-81.618,0.192,-0.04
1165,-81.618,0.192,-0.04
1166,-81.618,0.193,-0.04
1167,-81.618,0.193,-0.04
1168,-81.618,0.193,-0.04
1169,-81.618,0.193,-0.04
1170,-81.618,0.193,-0.04
1171,-81.618,0.192,-0.04
1172,-81.618,0.193,-0.04
1173,-81.618,0.193,-0.04
1174,-81.618,0.193,-0.04
1175,-81.618,0.192,-0.04
1176,-81.618,0.193,-0.04
1177,-81.618,0.193,-0.04
1178,-81.618,0.193,-0.04
1179,-81.618,0.193,-0.04
1180,-81.618,0.192,-0.04
1181,-81.618,0.193,-0.04
1182,-81.618,0.193,-0.04
1183,-81.618,0.193,-0.04
1184,-81.618,0.192,-0.04
1185,-81.618,0.192,-0.04
1186,-81.618,0.192,-0.04
1187,-81.618,0.192,-0.04
1188,-81.618,0.192,-0.04
1189,-81.617,0.192,-0.04
1190,-81.618,0.192,-0.04
1191,-81.618,0.192,-0.04
1192,-81.618,0.192,-0.04
1193,-81.618,0.192,-0.04
1194,-81.618,0.193,-0.04
1195,-81.618,0.192,-0.04
1196,-81.618,0.192,-0.04
1197,-81.618,0.192,-0.04
1198,-81.618,0.192,-0.04
1199,-81.618,0.192,-0.04
1200,-81.619,0.192,-0.04
1201,-81.619,0.192,-0.04
1202,-81.619,0.191,-0.04
1203,-81.619,0.191,-0.04
1204,-81.619,0.192,-0.04
1205,-81.619,0.192,-0.04
1206,-81.619,0.192,-0.04
1207,-81.619,0.191,-0.04
1208,-81.619,0.191,-0.04
1209,-81.619,0.191,-0.04
1210,-81.619,0.191,-0.04
1211,-81.619,0.191,-0.04
1212,-81.619,0.191,-0.04
1213,-81.619,0.191,-0.04
1214,-81.619,0.19,-0.04
1215,-81.619,0.19,-0.04
1216,-81.619,0.191,-0.04
1217,-81.619,0.191,-0.04
1218,-81.619,0.19,-0.04
1219,-81.619,0.19,-0.04
1220,-81.619,0.19,-0.04
1221,-81.619,0.19,-0.04
1222,-81.619,0.191,-0.041
1223,-81.619,0.191,-0.041
1224,-81.619,0.191,-0.04
1225,-81.618,0.191,-0.041
1226,-81.619,0.191,-0.041
1227,-81.618,0.191,-0.041
1228,-81.618,0.191,-0.041
1229,-81.618,0.191,-0.041
1230,-81.618,0.191,-0.041
1231,-81.618,0.191,-0.041
1232,-81.618,0.191,-0.041
1233,-81.619,0.191,-0.041
1234,-81.619,0.191,-0.041
1235,-81.619,0.191,-0.041
1236,-81.619,0.191,-0.041
1237,-81.619,0.191,-0.041
1238,-81.619,0.192,-0.041
1239,-81.619,0.192,-0.041
1240,-81.619,0.192,-0.041
1241,-81.619,0.192,-0.041
1242,-81.619,0.192,-0.041
1243,-81.619,0.192,-0.041
1244,-81.62,0.192,-0.041
1245,-81.62,0.192,-0.041
1246,-81.62,0.192,-0.041
1247,-81.62,0.192,-0.041
1248,-81.621,0.192,-0.041
1249,-81.621,0.192,-0.041
1250,-81.621,0.192,-0.041
1251,-81.621,0.192,-0.041
1252,-81.621,0.192,-0.04
1253,-81.621,0.192,-0.04
1254,-81.621,0.192,-0.04
1255,-81.621,0.192,-0.04
1256,-81.622,0.192,-0.04
1257,-81.622,0.192,-0.04
1258,-81.622,0.192,-0.04
1259,-81.622,0.192,-0.041
1260,-81.622,0.192,-0.04
1261,-81.623,0.192,-0.041
1262,-81.623,0.192,-0.041
1263,-81.623,0.192,-0.041
1264,-81.623,0.192,-0.04
1265,-81.623,0.192,-0.04
1266,-81.623,0.193,-0.04
1267,-81.624,0.192,-0.04
1268,-81.625,0.193,-0.04
1269,-81.629,0.193,-0.04
1270,-81.728,0.193,-0.039
1271,-82.012,0.193,-0.04
1272,-82.354,0.196,-0.015
1273,-82.689,0.195,-0.016
1274,-82.989,0.194,-0.017
1275,-83.245,0.194,-0.018
1276,-83.45,0.193,-0.019
1277,-83.607,0.193,-0.02
1278,-83.728,0.193,-0.02
1279,-83.814,0.192,-0.02
1280,-83.873,0.192,-0.021
1281,-83.91,0.192,-0.021
1282,-83.931,0.192,-0.021
1283,-83.942,0.192,-0.021
1284,-83.945,0.192,-0.021
1285,-83.946,0.192,-0.021
1286,-83.946,0.192,-0.021
1287,-83.946,0.192,-0.021
1288,-83.946,0.192,-0.021
1289,-83.946,0.192,-0.021
1290,-83.946,0.191,-0.02
1291,-83.946,0.191,-0.02
1292,-83.947,0.191,-0.02
1293,-83.947,0.191,-0.02
1294,-83.947,0.191,-0.02
1295,-83.947,0.191,-0.02
1296,-83.948,0.191,-0.02
1297,-83.948,0.191,-0.02
1298,-83.948,0.191,-0.02
1299,-83.948,0.191,-0.02
1300,-83.949,0.191,-0.02
1301,-83.95,0.191,-0.02
1302,-83.95,0.191,-0.02
1303,-83.951,0.191,-0.02
1304,-83.952,0.191,-0.02
1305,-83.965,0.191,-0.02
1306,-84.064,0.192,-0.02
1307,-84.214,0.191,-0.021
1308,-84.255,0.191,-0.02
1309,-84.286,0.191,-0.021
1310,-84.312,0.191,-0.021
1311,-84.322,0.191,-0.021
1312,-84.336,0.191,-0.021
1313,-84.358,0.191,-0.021
1314,-84.384,0.191,-0.021
1315,-84.421,0.191,-0.022
1316,-84.474,0.19,-0.022
1317,-84.543,0.19,-0.022
1318,-84.622,0.19,-0.022
1319,-84.71,0.19,-0.022
1320,-84.803,0.19,-0.023
1321,-84.896,0.189,-0.023
1322,-84.987,0.189,-0.023
1323,-85.076,0.189,-0.023
1324,-85.164,0.188,-0.023
1325,-85.256,0.188,-0.024
1326,-85.35,0.188,-0.024
1327,-85.445,0.188,-0.024
1328,-85.543,0.188,-0.025
1329,-85.645,0.188,-0.025
1330,-85.749,0.188,-0.025
1331,-85.856,0.188,-0.025
1332,-85.964,0.188,-0.026
1333,-86.074,0.188,-0.026
1334,-86.188,0.188,-0.027
1335,-86.31,0.188,-0.027
1336,-86.435,0.187,-0.028
1337,-86.563,0.187,-0.028
1338,-86.689,0.187,-0.028
1339,-86.812,0.187,-0.029
1340,-86.937,0.187,-0.029
1341,-87.062,0.187,-0.029
1342,-87.185,0.186,-0.029
1343,-87.31,0.186,-0.029
1344,-87.432,0.186,-0.029
1345,-87.551,0.185,-0.03
1346,-87.667,0.185,-0.03
1347,-87.777,0.185,-0.031
1348,-87.885,0.185,-0.031
1349,-87.992,0.185,-0.031
1350,-88.098,0.185,-0.032
1351,-88.201,0.184,-0.032
1352,-88.297,0.184,-0.032
1353,-88.389,0.184,-0.032
1354,-88.482,0.184,-0.033
1355,-88.571,0.184,-0.033
1356,-88.657,0.184,-0.034
1357,-88.74,0.183,-0.034
1358,-88.817,0.183,-0.034
1359,-88.886,0.183,-0.034
1360,-88.947,0.183,-0.035
1361,-89.005,0.183,-0.035
1362,-89.061,0.183,-0.035
1363,-89.115,0.183,-0.035
1364,-89.163,0.183,-0.035
1365,-89.205,0.183,-0.035
1366,-89.231,0.183,-0.035
1367,-89.246,0.183,-0.035
1368,-89.256,0.183,-0.035
1369,-89.27,0.183,-0.035
1370,-89.297,0.183,-0.036
1371,-89.34,0.183,-0.036
1372,-89.396,0.183,-0.036
1373,-89.459,0.182,-0.036
1374,-89.526,0.182,-0.037
1375,-89.593,0.182,-0.037
1376,-89.659,0.182,-0.037
1377,-89.725,0.182,-0.038
1378,-89.793,0.182,-0.038
1379,-89.862,0.182,-0.038
1380,-89.932,0.182,-0.039
1381,-90.004,0.182,-0.039
1382,-90.076,0.183,-0.04
1383,-90.144,0.183,-0.04
1384,-90.21,0.183,-0.041
1385,-90.274,0.183,-0.041
1386,-90.339,0.183,-0.041
1387,-90.403,0.183,-0.041
1388,-90.463,0.183,-0.041
1389,-90.519,0.182,-0.042
1390,-90.569,0.182,-0.042
1391,-90.617,0.182,-0.042
1392,-90.661,0.182,-0.043
1393,-90.702,0.182,-0.043
1394,-90.74,0.182,-0.043
1395,-90.775,0.182,-0.043
1396,-90.811,0.183,-0.043
1397,-90.849,0.182,-0.044
1398,-90.889,0.182,-0.044
1399,-90.931,0.182,-0.044
1400,-90.974,0.182,-0.044
1401,-91.016,0.182,-0.045
1402,-91.056,0.183,-0.045
1403,-91.093,0.183,-0.045
1404,-91.132,0.183,-0.046
1405,-91.172,0.183,-0.046
1406,-91.214,0.183,-0.046
1407,-91.261,0.183,-0.047
1408,-91.312,0.183,-0.047
1409,-91.364,0.183,-0.047
1410,-91.419,0.183,-0.047
1411,-91.476,0.183,-0.048
1412,-91.533,0.183,-0.048
1413,-91.586,0.183,-0.048
1414,-91.639,0.182,-0.048
1415,-91.692,0.183,-0.048
1416,-91.745,0.182,-0.049
1417,-91.797,0.182,-0.049
1418,-91.85,0.182,-0.049
1419,-91.904,0.182,-0.049
1420,-91.958,0.183,-0.049
1421,-92.014,0.182,-0.05
1422,-92.073,0.182,-0.05
1423,-92.133,0.182,-0.051
1424,-92.196,0.182,-0.051
1425,-92.261,0.182,-0.051
1426,-92.327,0.182,-0.052
1427,-92.396,0.182,-0.052
1428,-92.466,0.182,-0.052
1429,-92.535,0.182,-0.053
1430,-92.603,0.182,-0.053
1431,-92.671,0.182,-0.054
1432,-92.741,0.182,-0.054
1433,-92.811,0.182,-0.054
1434,-92.882,0.182,-0.055
1435,-92.953,0.181,-0.055
1436,-93.024,0.181,-0.055
1437,-93.095,0.181,-0.056
1438,-93.167,0.181,-0.056
1439,-93.243,0.181,-0.056
1440,-93.322,0.181,-0.056
1441,-93.404,0.181,-0.056
1442,-93.49,0.18,-0.056
1443,-93.578,0.18,-0.057
1444,-93.668,0.18,-0.057
1445,-93.756,0.18,-0.057
1446,-93.841,0.18,-0.058
1447,-93.92,0.18,-0.058
1448,-93.998,0.18,-0.058
1449,-94.076,0.18,-0.058
1450,-94.153,0.18,-0.058
1451,-94.227,0.18,-0.058
1452,-94.296,0.18,-0.059
1453,-94.361,0.179,-0.059
1454,-94.422,0.179,-0.059
1455,-94.479,0.179,-0.06
1456,-94.534,0.179,-0.06
1457,-94.587,0.179,-0.06
1458,-94.639,0.179,-0.06
1459,-94.693,0.179,-0.06
1460,-94.749,0.179,-0.06
1461,-94.808,0.179,-0.06
1462,-94.871,0.178,-0.06
1463,-94.936,0.178,-0.06
1464,-95.003,0.178,-0.061
1465,-95.071,0.178,-0.061
1466,-95.14,0.177,-0.061
1467,-95.214,0.177,-0.061
1468,-95.294,0.177,-0.061
1469,-95.378,0.177,-0.062
1470,-95.466,0.177,-0.062
1471,-95.556,0.177,-0.062
1472,-95.648,0.177,-0.063
1473,-95.738,0.177,-0.063
1474,-95.824,0.177,-0.063
1475,-95.908,0.177,-0.064
1476,-95.992,0.177,-0.064
1477,-96.074,0.177,-0.064
1478,-96.154,0.177,-0.065
1479,-96.235,0.176,-0.065
1480,-96.313,0.176,-0.065
1481,-96.389,0.176,-0.065
1482,-96.463,0.176,-0.065
1483,-96.538,0.176,-0.065
1484,-96.612,0.176,-0.065
1485,-96.685,0.175,-0.066
1486,-96.756,0.175,-0.066
1487,-96.827,0.175,-0.066
1488,-96.9,0.175,-0.067
1489,-96.975,0.175,-0.067
1490,-97.051,0.175,-0.067
1491,-97.128,0.175,-0.067
1492,-97.209,0.175,-0.067
1493,-97.293,0.175,-0.067
1494,-97.379,0.174,-0.068
1495,-97.471,0.174,-0.068
1496,-97.569,0.174,-0.068
1497,-97.67,0.174,-0.068
1498,-97.775,0.173,-0.068
1499,-97.887,0.173,-0.068
1500,-98.001,0.173,-0.069
1501,-98.119,0.172,-0.069
1502,-98.237,0.172,-0.07
1503,-98.355,0.172,-0.071
1504,-98.475,0.172,-0.071
1505,-98.594,0.172,-0.071
1506,-98.71,0.171,-0.071
1507,-98.822,0.171,-0.071
1508,-98.934,0.171,-0.071
1509,-99.049,0.171,-0.072
1510,-99.169,0.17,-0.072
1511,-99.297,0.17,-0.072
1512,-99.43,0.169,-0.072
1513,-99.565,0.169,-0.073
1514,-99.7,0.169,-0.073
1515,-99.839,0.168,-0.073
1516,-99.98,0.168,-0.074
1517,-100.123,0.168,-0.074
1518,-100.266,0.168,-0.074
1519,-100.408,0.167,-0.075
1520,-100.549,0.167,-0.075
1521,-100.688,0.167,-0.075
1522,-100.826,0.166,-0.075
1523,-100.965,0.166,-0.076
1524,-101.108,0.166,-0.077
1525,-101.255,0.166,-0.077
1526,-101.402,0.166,-0.078
1527,-101.549,0.166,-0.078
1528,-101.696,0.166,-0.079
1529,-101.842,0.166,-0.079
1530,-101.984,0.166,-0.08
1531,-102.128,0.165,-0.08
1532,-102.279,0.165,-0.08
1533,-102.437,0.165,-0.081
1534,-102.6,0.165,-0.081
1535,-102.766,0.164,-0.082
1536,-102.93,0.164,-0.082
1537,-103.093,0.163,-0.083
1538,-103.25,0.163,-0.083
1539,-103.402,0.162,-0.083
1540,-103.55,0.162,-0.083
1541,-103.692,0.161,-0.083
1542,-103.829,0.161,-0.083
1543,-103.963,0.161,-0.083
1544,-104.096,0.16,-0.083
1545,-104.224,0.16,-0.083
1546,-104.351,0.16,-0.083
1547,-104.474,0.159,-0.083
1548,-104.598,0.159,-0.084
1549,-104.725,0.159,-0.083
1550,-104.855,0.159,-0.084
1551,-104.988,0.158,-0.084
1552,-105.124,0.158,-0.084
1553,-105.265,0.158,-0.084
1554,-105.41,0.157,-0.083
1555,-105.554,0.156,-0.084
1556,-105.699,0.155,-0.084
1557,-105.841,0.155,-0.084
1558,-105.983,0.155,-0.084
1559,-106.126,0.154,-0.084
1560,-106.27,0.154,-0.084
1561,-106.415,0.154,-0.084
1562,-106.56,0.153,-0.085
1563,-106.699,0.153,-0.085
1564,-106.831,0.153,-0.085
1565,-106.956,0.152,-0.085
1566,-107.075,0.152,-0.086
1567,-107.188,0.152,-0.086
1568,-107.298,0.152,-0.086
1569,-107.407,0.151,-0.086
1570,-107.519,0.151,-0.087
1571,-107.633,0.151,-0.087
1572,-107.748,0.15,-0.087
1573,-107.862,0.15,-0.087
1574,-107.974,0.15,-0.087
1575,-108.081,0.15,-0.087
1576,-108.184,0.149,-0.088
1577,-108.284,0.149,-0.087
1578,-108.385,0.149,-0.088
1579,-108.49,0.149,-0.088
1580,-108.595,0.149,-0.088
1581,-108.693,0.148,-0.088
1582,-108.787,0.148,-0.089
1583,-108.878,0.148,-0.089
1584,-108.966,0.148,-0.089
1585,-109.053,0.148,-0.089
1586,-109.137,0.147,-0.089
1587,-109.22,0.147,-0.089
1588,-109.301,0.147,-0.089
1589,-109.382,0.147,-0.089
1590,-109.465,0.146,-0.089
1591,-109.548,0.146,-0.089
1592,-109.625,0.146,-0.089
1593,-109.685,0.146,-0.089
1594,-109.745,0.146,-0.089
1595,-109.81,0.146,-0.089
1596,-109.879,0.145,-0.089
1597,-109.948,0.145,-0.09
1598,-110.013,0.145,-0.09
1599,-110.073,0.145,-0.089
1600,-110.125,0.145,-0.09
1601,-110.172,0.145,-0.09
1602,-110.215,0.144,-0.09
1603,-110.256,0.144,-0.089
1604,-110.295,0.144,-0.09
1605,-110.332,0.144,-0.09
1606,-110.369,0.144,-0.09
1607,-110.407,0.144,-0.089
1608,-110.447,0.144,-0.09
1609,-110.494,0.144,-0.09
1610,-110.548,0.144,-0.089
1611,-110.607,0.143,-0.09
1612,-110.671,0.143,-0.09
1613,-110.738,0.143,-0.09
1614,-110.807,0.143,-0.09
1615,-110.874,0.142,-0.09
1616,-110.937,0.142,-0.09
1617,-110.996,0.142,-0.09
1618,-111.052,0.142,-0.09
1619,-111.105,0.142,-0.09
1620,-111.156,0.142,-0.09
1621,-111.202,0.141,-0.09
1622,-111.245,0.141,-0.09
1623,-111.286,0.141,-0.09
1624,-111.324,0.141,-0.09
1625,-111.357,0.14,-0.09
1626,-111.39,0.14,-0.09
1627,-111.426,0.14,-0.09
1628,-111.463,0.14,-0.09
1629,-111.5,0.14,-0.091
1630,-111.538,0.14,-0.091
1631,-111.573,0.14,-0.091
1632,-111.61,0.14,-0.091
1633,-111.65,0.14,-0.091
1634,-111.694,0.139,-0.091
1635,-111.739,0.139,-0.091
1636,-111.789,0.139,-0.091
1637,-111.843,0.139,-0.091
1638,-111.902,0.139,-0.091
1639,-111.966,0.138,-0.091
1640,-112.036,0.138,-0.091
1641,-112.112,0.138,-0.091
1642,-112.193,0.138,-0.091
1643,-112.278,0.138,-0.091
1644,-112.363,0.137,-0.091
1645,-112.447,0.137,-0.091
1646,-112.531,0.137,-0.091
1647,-112.612,0.136,-0.091
1648,-112.687,0.136,-0.091
1649,-112.759,0.136,-0.091
1650,-112.825,0.136,-0.091
1651,-112.886,0.136,-0.091
1652,-112.943,0.135,-0.091
1653,-112.997,0.135,-0.091
1654,-113.048,0.135,-0.091
1655,-113.099,0.135,-0.092
1656,-113.15,0.135,-0.092
1657,-113.199,0.135,-0.092
1658,-113.246,0.135,-0.092
1659,-113.292,0.135,-0.092
1660,-113.336,0.135,-0.092
1661,-113.382,0.135,-0.092
1662,-113.432,0.135,-0.092
1663,-113.482,0.135,-0.092
1664,-113.533,0.135,-0.093
1665,-113.583,0.135,-0.093
1666,-113.635,0.135,-0.093
1667,-113.686,0.135,-0.093
1668,-113.736,0.135,-0.093
1669,-113.79,0.135,-0.093
1670,-113.845,0.135,-0.093
1671,-113.904,0.135,-0.093
1672,-113.967,0.135,-0.093
1673,-114.031,0.135,-0.093
1674,-114.098,0.135,-0.093
1675,-114.17,0.135,-0.093
1676,-114.245,0.134,-0.093
1677,-114.326,0.134,-0.093
1678,-114.407,0.134,-0.093
1679,-114.485,0.134,-0.093
1680,-114.562,0.133,-0.093
1681,-114.638,0.133,-0.093
1682,-114.716,0.133,-0.092
1683,-114.798,0.132,-0.092
1684,-114.884,0.132,-0.092
1685,-114.972,0.131,-0.092
1686,-115.062,0.131,-0.091
1687,-115.15,0.131,-0.091
1688,-115.233,0.131,-0.091
1689,-115.309,0.13,-0.091
1690,-115.384,0.13,-0.091
1691,-115.456,0.13,-0.091
1692,-115.525,0.13,-0.091
1693,-115.593,0.129,-0.091
1694,-115.665,0.129,-0.09
1695,-115.739,0.129,-0.09
1696,-115.812,0.129,-0.09
1697,-115.883,0.129,-0.09
1698,-115.956,0.129,-0.09
1699,-116.029,0.129,-0.089
