,time,xAcc,yAcc,zAcc,xGyr,yGyr,zGyr,Yaw,Pitch,Roll,QuatX,QuatY,QuatZ,QuatS
0,0.0,0.0648,0.0234,-9.1967,-0.000118,-0.000208,-1.2e-05,-76.547,0.211,-0.003,0.001118928,0.00145812,-0.619417,0.78506
1,0.019999999999999574,0.0031,-0.0182,-9.1682,-0.000203,0.000237,-9.6e-05,-76.547,0.211,-0.003,0.001118928,0.00145812,-0.619417,0.78506
2,0.04999999999999982,-0.0043,-0.0232,-9.1333,-0.001125,-5e-05,-0.000827,-76.547,0.21,-0.003,0.001116588,0.00145504,-0.619418,0.78506
3,0.07000000000000028,0.0658,0.0169,-9.1654,-0.000953,0.000151,-0.000605,-76.547,0.21,-0.003,0.00111661,0.0014555,-0.619418,0.785059
4,0.09999999999999964,0.03,0.0084,-9.1558,0.000347,1.8e-05,-0.00031,-76.547,0.211,-0.003,0.001118324,0.00145968,-0.619418,0.785059
5,0.1200000000000001,0.0093,-0.0095,-9.1457,0.000502,-0.000847,-0.000146,-76.547,0.21,-0.003,0.001117311,0.0014582,-0.619418,0.785059
6,0.15000000000000036,0.0733,0.0086,-9.1429,-0.000308,-0.000574,0.000311,-76.547,0.21,-0.003,0.001115758,0.00145525,-0.619418,0.78506
7,0.16999999999999993,0.0243,0.0103,-9.1511,-0.000601,0.000667,0.000944,-76.547,0.21,-0.003,0.001116094,0.00145665,-0.619416,0.785061
8,0.20000000000000018,-0.0056,-0.0061,-9.193,-1.9e-05,0.001108,-0.000112,-76.547,0.21,-0.003,0.001115487,0.00145725,-0.619418,0.785059
9,0.21999999999999975,0.0685,0.0101,-9.1918,-0.000732,0.000779,-0.000915,-76.547,0.21,-0.003,0.001113913,0.00145912,-0.619418,0.785059
10,0.25,0.0435,0.0095,-9.1578,-0.001168,0.000872,-0.000897,-76.548,0.211,-0.004,0.001116662,0.00146587,-0.61942,0.785058
11,0.2699999999999996,0.0176,-0.0101,-9.1652,0.000342,0.000833,-0.000704,-76.548,0.211,-0.003,0.001117992,0.00146532,-0.61942,0.785058
12,0.2999999999999998,0.0799,0.0059,-9.1892,0.000368,0.000545,-0.000268,-76.548,0.211,-0.003,0.001117954,0.00146341,-0.61942,0.785057
13,0.3200000000000003,0.0528,0.0108,-9.1743,-0.000299,0.000663,0.000296,-76.548,0.211,-0.003,0.001118158,0.00146413,-0.619419,0.785059
14,0.34999999999999964,-0.0124,-0.0153,-9.1606,-0.000563,-0.000694,0.001044,-76.547,0.211,-0.004,0.001116376,0.00146628,-0.619418,0.785059
15,0.3700000000000001,0.0398,-0.0011,-9.1612,-0.000867,-9.5e-05,1.4e-05,-76.548,0.211,-0.004,0.001116906,0.00146864,-0.619419,0.785059
16,0.40000000000000036,0.0442,0.0053,-9.1679,-0.000201,0.001145,-0.000618,-76.548,0.212,-0.004,0.001118525,0.00146943,-0.619419,0.785058
17,0.41999999999999993,-0.0057,-0.0286,-9.1353,-0.000322,0.000519,-0.000443,-76.548,0.212,-0.004,0.001117849,0.00147075,-0.61942,0.785058
18,0.4500000000000002,0.0399,-0.0217,-9.101,-0.001175,0.000932,-7.2e-05,-76.548,0.211,-0.003,0.001117357,0.00146515,-0.61942,0.785058
19,0.46999999999999975,0.0328,-0.0029,-9.1107,-0.001001,0.000468,0.000815,-76.547,0.211,-0.004,0.001116309,0.00146529,-0.619418,0.785059
20,0.5,-0.0172,-0.0241,-9.1376,-0.001092,-0.001214,0.000268,-76.548,0.211,-0.004,0.001113679,0.00146402,-0.619419,0.785058
21,0.5199999999999996,0.0418,-0.013,-9.1518,-0.001647,-0.001714,-0.000549,-76.548,0.211,-0.004,0.001110766,0.00146403,-0.619419,0.785058
22,0.5499999999999998,0.0719,0.0178,-9.1321,-0.000724,-0.000846,0.000215,-76.548,0.211,-0.004,0.001113491,0.00146315,-0.619419,0.785059
23,0.5700000000000003,0.0061,-0.0077,-9.1299,-7.7e-05,0.001086,0.000927,-76.547,0.211,-0.004,0.001114841,0.00146596,-0.619417,0.78506
24,0.5999999999999996,0.0494,-0.0067,-9.1476,-0.000969,0.000813,0.001296,-76.547,0.21,-0.004,0.001111119,0.00146177,-0.619416,0.785061
25,0.6200000000000001,0.0837,0.0057,-9.1598,-0.000341,-0.001105,0.000964,-76.547,0.21,-0.004,0.00111073,0.00145984,-0.619416,0.785061
26,0.6500000000000004,-0.0098,-0.0273,-9.1572,0.001398,-0.000798,0.000342,-76.547,0.211,-0.004,0.001117189,0.0014654,-0.619415,0.785061
27,0.6699999999999999,0.0178,-0.0091,-9.1469,0.001164,-0.000137,-0.000293,-76.547,0.211,-0.003,0.001117363,0.00146513,-0.619416,0.785061
28,0.7000000000000002,0.0799,0.0118,-9.1632,0.000673,-0.000454,-0.000459,-76.547,0.211,-0.003,0.001117398,0.00146029,-0.619416,0.785061
29,0.7199999999999998,0.0209,-0.0196,-9.1714,2.5e-05,-0.000376,0.000508,-76.547,0.211,-0.003,0.001116427,0.00146117,-0.619415,0.785062
30,0.75,0.018,-0.0183,-9.1697,-0.000305,0.000948,0.000357,-76.547,0.211,-0.003,0.00111959,0.00145864,-0.619416,0.785061
31,0.7699999999999996,0.074,0.0051,-9.1929,0.000511,0.000842,4.2e-05,-76.547,0.211,-0.003,0.001120055,0.00145805,-0.619415,0.785062
32,0.7999999999999998,0.0074,-0.0113,-9.2037,-0.000288,-0.0008,0.00078,-76.547,0.211,-0.003,0.001121479,0.00146365,-0.619414,0.785062
33,0.8200000000000003,0.0023,-0.024,-9.2078,-0.001518,-0.001197,0.000982,-76.547,0.211,-0.003,0.001118916,0.00146419,-0.619413,0.785063
34,0.8499999999999996,0.0772,0.009,-9.2161,-0.000857,-0.000282,-0.000143,-76.547,0.211,-0.003,0.001119246,0.00145731,-0.619414,0.785062
35,0.8700000000000001,0.0107,0.003,-9.1626,0.000247,0.000696,-3.9e-05,-76.547,0.211,-0.003,0.001120364,0.00145805,-0.619413,0.785063
36,0.9000000000000004,-0.0039,-0.0155,-9.145,-0.000357,0.000113,0.000485,-76.547,0.21,-0.003,0.001115905,0.00145513,-0.619413,0.785063
37,0.9199999999999999,0.0621,0.0187,-9.1607,-0.00076,0.000444,1.3e-05,-76.547,0.21,-0.003,0.001116742,0.00145716,-0.619413,0.785063
38,0.9500000000000002,0.0245,0.014,-9.1494,-1.3e-05,0.001396,0.000246,-76.547,0.211,-0.003,0.001118676,0.00146407,-0.619413,0.785063
39,0.9699999999999998,0.0032,-0.0277,-9.147,0.000998,0.00063,0.000763,-76.547,0.211,-0.003,0.001120314,0.00146302,-0.619412,0.785064
40,1.0,0.0577,-0.0293,-9.1562,0.000888,-0.000388,0.000748,-76.546,0.21,-0.002,0.001120335,0.00145436,-0.619412,0.785064
41,1.0199999999999996,0.0156,-0.0167,-9.1845,0.000236,-0.000915,-0.000387,-76.547,0.21,-0.002,0.001119876,0.00145329,-0.619413,0.785064
42,1.0499999999999998,0.0005,-0.0065,-9.1775,-0.000114,-0.001509,-0.000878,-76.547,0.21,-0.002,0.001118138,0.00144693,-0.619413,0.785063
43,1.0700000000000003,0.0912,0.0151,-9.1508,-0.000483,-0.000654,0.000207,-76.547,0.21,-0.002,0.001118282,0.0014481,-0.619412,0.785064
44,1.0999999999999996,0.0519,0.0147,-9.139,-0.000717,0.000669,0.000307,-76.547,0.211,-0.003,0.001122233,0.00145959,-0.619413,0.785063
45,1.12,-0.0027,-0.0021,-9.1318,-0.000778,0.00054,-0.000346,-76.547,0.211,-0.003,0.001122056,0.00146061,-0.619413,0.785063
46,1.1500000000000004,0.0723,0.0231,-9.1355,-5.5e-05,0.000116,-0.00057,-76.547,0.21,-0.003,0.00111846,0.00145412,-0.619414,0.785063
47,1.17,0.0532,0.0364,-9.1708,-5.5e-05,0.00054,-0.001099,-76.547,0.21,-0.003,0.00111894,0.00145598,-0.619415,0.785062
48,1.1999999999999993,-0.0065,0.0115,-9.1946,-0.000124,0.00083,-0.000394,-76.547,0.211,-0.003,0.001116011,0.00146312,-0.619415,0.785062
49,1.2200000000000006,0.0636,0.016,-9.1691,-0.000136,-0.000176,0.000608,-76.547,0.211,-0.003,0.001115474,0.00146299,-0.619414,0.785063
50,1.25,0.0708,0.0072,-9.1591,-0.000766,0.0005,0.000876,-76.547,0.212,-0.004,0.001117107,0.00147177,-0.619413,0.785063
51,1.2699999999999996,0.0149,-0.024,-9.1657,-0.000556,0.00086,-0.000665,-76.547,0.212,-0.004,0.001116972,0.00147205,-0.619415,0.785062
52,1.3000000000000007,0.0663,-0.0045,-9.1657,0.000309,-0.000226,-0.001093,-76.547,0.211,-0.003,0.001118759,0.00146494,-0.619415,0.785062
53,1.3200000000000003,0.0665,0.019,-9.1916,0.000202,3.4e-05,-9.1e-05,-76.547,0.211,-0.003,0.001118371,0.00146614,-0.619415,0.785062
54,1.3499999999999996,-0.0166,-0.0064,-9.174,-0.000472,-0.000613,-7.1e-05,-76.547,0.212,-0.004,0.001118042,0.00147188,-0.619415,0.785062
55,1.3699999999999992,0.0319,-0.005,-9.1323,-0.000472,-0.000345,-0.001018,-76.547,0.212,-0.004,0.001118515,0.00147336,-0.619417,0.78506
56,1.4000000000000004,0.0827,0.0111,-9.139,-0.000773,0.000381,-0.000773,-76.547,0.212,-0.004,0.001117736,0.00147283,-0.619417,0.78506
57,1.42,0.0109,-0.0021,-9.1559,-0.000137,-0.00105,0.000308,-76.547,0.212,-0.004,0.001117245,0.00147052,-0.619417,0.78506
58,1.4499999999999993,0.0262,0.0111,-9.1569,0.000491,-0.000546,-0.000298,-76.547,0.211,-0.004,0.001115407,0.00146693,-0.619417,0.78506
59,1.4700000000000006,0.0731,0.0248,-9.1648,0.000154,0.000391,0.000189,-76.547,0.211,-0.004,0.001115706,0.00146697,-0.619416,0.785061
60,1.5,0.0207,-0.0146,-9.1841,-0.00026,0.000524,0.000743,-76.547,0.212,-0.004,0.001116847,0.00147779,-0.619416,0.785061
61,1.5199999999999996,0.0475,-0.0272,-9.1612,-0.00027,0.000606,4.9e-05,-76.547,0.212,-0.004,0.001117251,0.00147801,-0.619416,0.785061
62,1.5500000000000007,0.091,-0.0106,-9.1518,0.001101,0.000128,-0.000105,-76.547,0.213,-0.003,0.001125436,0.00147498,-0.619416,0.785061
63,1.5700000000000003,0.0009,-0.013,-9.1804,0.000731,-0.000267,-0.000139,-76.547,0.213,-0.004,0.001124502,0.00147499,-0.619416,0.78506
64,1.5999999999999996,-0.0123,0.0062,-9.1717,0.000677,-0.000612,-0.000245,-76.547,0.212,-0.003,0.001123731,0.00146542,-0.619417,0.785061
65,1.6199999999999992,0.0677,0.0195,-9.1619,0.000872,-0.00056,-0.000395,-76.547,0.212,-0.003,0.00112326,0.00146524,-0.619417,0.78506
66,1.6500000000000004,0.0179,-0.007,-9.1653,0.00018,0.00014,0.000149,-76.547,0.212,-0.003,0.001125642,0.00147379,-0.619416,0.785061
67,1.67,0.0042,-0.0129,-9.1693,0.000869,0.000233,0.000193,-76.547,0.212,-0.003,0.001126665,0.00147273,-0.619417,0.78506
68,1.6999999999999993,0.0751,0.0207,-9.1756,0.000388,9e-06,1.2e-05,-76.547,0.212,-0.003,0.00112468,0.00146629,-0.619416,0.785061
69,1.7200000000000006,0.0179,0.0301,-9.1782,0.000402,-0.000759,2.3e-05,-76.547,0.211,-0.003,0.001124543,0.0014637,-0.619417,0.78506
70,1.75,-0.0129,0.0087,-9.1996,0.0005,-0.001405,-0.000551,-76.547,0.211,-0.003,0.001116297,0.001464,-0.619417,0.78506
71,1.7699999999999996,0.0727,0.0254,-9.2013,0.00032,-0.000494,-0.000146,-76.547,0.211,-0.003,0.001117219,0.00146347,-0.619417,0.78506
72,1.8000000000000007,0.0325,0.0054,-9.1742,0.000712,-3.2e-05,0.000314,-76.547,0.212,-0.004,0.001118704,0.00147306,-0.619417,0.78506
73,1.8200000000000003,-0.0067,-0.0227,-9.1666,0.000225,0.0012,0.00035,-76.547,0.212,-0.004,0.001120576,0.0014757,-0.619416,0.785061
74,1.8499999999999996,0.0823,0.0224,-9.1556,-0.000664,0.001871,0.000283,-76.547,0.211,-0.003,0.001118689,0.00146711,-0.619416,0.785061
75,1.8699999999999992,0.0559,0.0326,-9.1602,-0.000144,0.00068,0.000605,-76.547,0.211,-0.003,0.001119736,0.0014666,-0.619415,0.785061
76,1.9000000000000004,0.0074,-0.0027,-9.1691,0.000328,-3.7e-05,0.000298,-76.547,0.212,-0.004,0.001117244,0.00147512,-0.619415,0.785061
77,1.92,0.0825,0.0045,-9.1425,8.2e-05,-6e-06,-0.00026,-76.547,0.212,-0.004,0.001117244,0.00147512,-0.619415,0.785061
78,1.9499999999999993,0.0759,0.0123,-9.1564,0.000118,-0.000784,0.000479,-76.547,0.213,-0.004,0.001120977,0.00148125,-0.619415,0.785062
79,1.9700000000000006,-0.0075,-0.0152,-9.1829,4.5e-05,-0.001273,-3.8e-05,-76.547,0.213,-0.004,0.001120684,0.00148034,-0.619416,0.785061
80,2.0,0.041,0.0071,-9.1796,0.000486,-0.00016,-0.000695,-76.547,0.212,-0.004,0.001119115,0.00147191,-0.619416,0.785061
81,2.0199999999999996,0.0389,0.022,-9.1518,0.000101,0.000868,8.2e-05,-76.547,0.212,-0.004,0.001119663,0.00147362,-0.619416,0.785061
82,2.0500000000000007,-0.0272,0.0069,-9.1242,-4.1e-05,0.000342,-0.000676,-76.547,0.212,-0.004,0.001116924,0.00147608,-0.619417,0.78506
83,2.0700000000000003,0.0451,0.0301,-9.1431,2.5e-05,-0.000481,-0.000479,-76.547,0.212,-0.004,0.001116327,0.00147607,-0.619417,0.78506
84,2.0999999999999996,0.0695,0.0385,-9.1515,0.000267,-0.000441,0.000344,-76.547,0.212,-0.005,0.00111367,0.00148019,-0.619417,0.78506
85,2.119999999999999,0.0091,-0.0035,-9.1393,0.000973,-0.000661,9.5e-05,-76.547,0.212,-0.005,0.001114116,0.00147866,-0.619416,0.785061
86,2.1500000000000004,0.0476,-0.0067,-9.1499,0.001012,-0.001259,-0.000227,-76.547,0.211,-0.004,0.001111293,0.00147162,-0.619417,0.78506
87,2.17,0.0723,0.0135,-9.1615,0.000421,-0.000733,-0.000741,-76.547,0.211,-0.005,0.001111392,0.00147203,-0.619418,0.785059
88,2.1999999999999993,0.0133,0.0147,-9.1403,-0.000475,0.000928,-0.000876,-76.548,0.212,-0.005,0.001114595,0.00148198,-0.619419,0.785059
89,2.2200000000000006,0.0526,0.0247,-9.1129,-0.000904,0.001223,-0.000468,-76.548,0.213,-0.005,0.00111431,0.00148364,-0.619419,0.785059
90,2.25,0.0884,0.0468,-9.1035,-0.00082,0.00075,3.9e-05,-76.548,0.213,-0.006,0.001112961,0.0014899,-0.619419,0.785059
91,2.2699999999999996,0.0006,0.0366,-9.1278,-0.000507,0.000681,0.000144,-76.548,0.213,-0.006,0.001113184,0.00149093,-0.619418,0.785059
92,2.3000000000000007,0.0206,0.0262,-9.1488,-0.000414,7e-05,0.000791,-76.547,0.212,-0.006,0.001103955,0.00148991,-0.619417,0.78506
93,2.3200000000000003,0.0899,0.0399,-9.1695,-0.000704,-0.000425,0.000401,-76.547,0.212,-0.007,0.001102841,0.00149042,-0.619418,0.78506
94,2.3499999999999996,0.0118,0.0121,-9.1685,4.3e-05,-0.000237,-0.000158,-76.547,0.213,-0.007,0.001104474,0.00150167,-0.619417,0.78506
95,2.369999999999999,0.0085,0.0191,-9.1641,0.000609,-0.000812,-0.000586,-76.548,0.213,-0.007,0.001103579,0.00150018,-0.619419,0.785059
96,2.4000000000000004,0.0725,0.0614,-9.1806,-2.2e-05,-0.000192,-0.001008,-76.548,0.213,-0.008,0.001098847,0.00149967,-0.619419,0.785058
97,2.42,0.0174,0.0302,-9.1782,0.000856,0.000495,0.00022,-76.548,0.213,-0.007,0.001100744,0.00149817,-0.619418,0.785059
98,2.4499999999999993,0.0052,-0.0215,-9.1771,0.001163,-7.1e-05,0.000573,-76.548,0.213,-0.008,0.001094763,0.00149903,-0.619418,0.785059
99,2.4700000000000006,0.0734,0.0025,-9.1649,3.7e-05,-0.000919,0.000692,-76.547,0.212,-0.008,0.001093416,0.00149716,-0.619417,0.78506
100,2.5,0.0313,0.0171,-9.1552,3.7e-05,-0.000906,0.000652,-76.547,0.213,-0.008,0.001097683,0.00150307,-0.619417,0.78506
101,2.5199999999999996,-0.0013,0.0011,-9.1433,0.000365,-0.000681,0.000276,-76.547,0.213,-0.008,0.001097346,0.00150117,-0.619417,0.78506
102,2.5500000000000007,0.0671,0.0133,-9.1578,4.7e-05,-0.000479,-0.000809,-76.548,0.212,-0.008,0.001093268,0.00149634,-0.619419,0.785059
103,2.5700000000000003,0.0401,0.007,-9.1507,-0.000587,-0.000809,-0.000602,-76.547,0.212,-0.008,0.001090879,0.00149518,-0.619418,0.78506
104,2.5999999999999996,0.0008,0.0009,-9.1271,0.000634,-0.001037,-0.000157,-76.548,0.212,-0.008,0.001092802,0.00149493,-0.619419,0.785059
105,2.619999999999999,0.0667,0.0138,-9.146,0.001219,-0.000306,-0.000988,-76.548,0.212,-0.008,0.001092688,0.0014943,-0.61942,0.785058
106,2.6500000000000004,0.0482,0.0128,-9.1758,-0.000518,-2.9e-05,-0.000507,-76.548,0.213,-0.008,0.001093783,0.00150226,-0.61942,0.785058
107,2.67,-0.0031,0.0065,-9.1838,-0.000428,2.3e-05,0.000198,-76.548,0.213,-0.008,0.001093929,0.00150159,-0.619419,0.785058
108,2.6999999999999993,0.0686,0.0205,-9.1714,0.000401,-0.000692,0.000117,-76.548,0.212,-0.008,0.001088293,0.00149516,-0.61942,0.785058
109,2.7200000000000006,0.0616,0.0174,-9.1797,4e-06,-0.001061,-0.000851,-76.548,0.212,-0.008,0.001087087,0.00149439,-0.619421,0.785057
110,2.75,0.0094,-0.0238,-9.1693,0.000233,-0.001046,-0.00072,-76.548,0.212,-0.009,0.001088066,0.00149912,-0.619421,0.785057
111,2.7699999999999996,0.0879,-0.0082,-9.1618,0.00134,-0.00097,0.000211,-76.548,0.212,-0.008,0.001089155,0.00149677,-0.619421,0.785057
112,2.8000000000000007,0.0801,-0.0047,-9.1584,0.001054,-0.001065,0.000653,-76.548,0.213,-0.008,0.001096512,0.00150276,-0.61942,0.785058
113,2.8200000000000003,0.0007,-0.0332,-9.1631,6e-05,-0.000985,0.001425,-76.547,0.213,-0.008,0.001095775,0.00150211,-0.619418,0.78506
114,2.8499999999999996,0.0617,0.0007,-9.1914,1.2e-05,0.000168,0.000593,-76.548,0.212,-0.007,0.001097895,0.00149431,-0.619419,0.785059
115,2.869999999999999,0.0769,0.0067,-9.1719,-5.1e-05,0.00062,-0.000245,-76.547,0.212,-0.007,0.001097731,0.00149465,-0.619418,0.785059
116,2.9000000000000004,0.0065,-0.0232,-9.1415,-6.2e-05,-0.000271,0.001041,-76.547,0.213,-0.007,0.00110139,0.00150072,-0.619417,0.78506
117,2.92,0.039,-0.008,-9.1185,0.000162,-0.000162,5.2e-05,-76.547,0.213,-0.007,0.001101764,0.00150149,-0.619418,0.785059
118,2.9499999999999993,0.0584,0.017,-9.116,0.000115,0.000173,-0.001531,-76.548,0.213,-0.007,0.001103792,0.00150058,-0.61942,0.785058
119,2.9700000000000006,-0.0015,-0.005,-9.1302,-0.000296,-0.000544,-0.000689,-76.548,0.213,-0.007,0.001102317,0.00150001,-0.61942,0.785058
120,3.0,0.0189,-0.0161,-9.1284,-0.000973,-0.000759,0.000213,-76.548,0.212,-0.007,0.001097512,0.00149457,-0.619419,0.785058
121,3.0199999999999996,0.0691,-0.0033,-9.1439,-0.00055,-0.000918,0.000261,-76.548,0.212,-0.007,0.001096621,0.00149304,-0.619419,0.785058
122,3.0500000000000007,0.022,-0.0082,-9.1597,0.000371,-0.001194,-0.000153,-76.548,0.213,-0.007,0.001101249,0.00149655,-0.619419,0.785058
123,3.0700000000000003,0.041,0.0,-9.1524,0.001075,-0.000281,-2.6e-05,-76.548,0.213,-0.007,0.001103155,0.00149571,-0.619419,0.785058
124,3.0999999999999996,0.0895,0.0178,-9.1356,0.000835,0.000327,-0.000155,-76.548,0.213,-0.007,0.001104149,0.00149665,-0.619419,0.785058
125,3.119999999999999,0.0203,0.0037,-9.1462,-0.000329,0.000195,-0.000205,-76.548,0.213,-0.007,0.001103805,0.00149754,-0.619419,0.785058
126,3.1500000000000004,0.0139,0.0028,-9.1711,-0.000763,5e-05,-2.5e-05,-76.548,0.213,-0.007,0.001100884,0.00149626,-0.61942,0.785058
127,-6.83,0.0653,0.0168,-9.1902,0.00016,-4e-06,-0.000184,-76.548,0.213,-0.007,0.001101722,0.00149568,-0.619419,0.785058
128,-6.8,0.0153,0.0023,-9.1945,0.001485,-0.000179,0.000943,-76.547,0.213,-0.007,0.001104926,0.00150048,-0.619418,0.785059
129,-6.78,-0.0007,0.007,-9.2027,0.001473,-0.000349,0.000515,-76.548,0.213,-0.007,0.001105785,0.00149934,-0.619419,0.785059
130,-6.75,0.08,0.0184,-9.2088,0.000948,-0.00073,-9.1e-05,-76.547,0.212,-0.007,0.00110032,0.00149262,-0.619418,0.785059
131,-6.73,0.0327,-0.0193,-9.2017,0.001047,-0.00113,0.00096,-76.547,0.212,-0.007,0.001100758,0.00149054,-0.619417,0.78506
132,-6.7,-0.0041,-0.0478,-9.1778,0.000659,-0.000532,0.000486,-76.547,0.212,-0.006,0.001103794,0.00148771,-0.619417,0.78506
133,-6.68,0.093,-0.0087,-9.1682,1.6e-05,-0.000396,-0.000995,-76.548,0.212,-0.006,0.001103209,0.00148691,-0.619419,0.785059
134,-6.65,0.0703,0.0057,-9.1634,0.000468,-0.000438,-0.000841,-76.548,0.213,-0.006,0.001109175,0.00149093,-0.619419,0.785059
135,-6.63,0.0067,-0.0171,-9.1597,0.000294,0.000167,0.000772,-76.547,0.213,-0.006,0.001109155,0.00149157,-0.619417,0.78506
136,-6.6,0.0634,0.0038,-9.1751,-0.000397,0.000339,0.000569,-76.547,0.213,-0.006,0.001108812,0.00148771,-0.619417,0.78506
137,-6.58,0.0526,0.0202,-9.1727,-0.000354,-0.000109,-9.8e-05,-76.547,0.213,-0.006,0.001108812,0.00148771,-0.619417,0.78506
138,-6.55,0.0064,-0.0169,-9.1686,-0.000408,0.000141,0.000729,-76.547,0.213,-0.006,0.001107593,0.0014925,-0.619416,0.785061
139,-6.53,0.0708,-0.012,-9.174,-9.5e-05,0.000539,0.000486,-76.547,0.213,-0.006,0.001108191,0.00149249,-0.619417,0.78506
140,-6.5,0.0788,0.014,-9.1712,0.000379,0.000515,-0.00064,-76.547,0.214,-0.006,0.001113066,0.00149549,-0.619418,0.78506
141,-6.48,0.0185,-0.0073,-9.1364,0.000681,0.00107,-4.5e-05,-76.547,0.214,-0.006,0.001115118,0.00149609,-0.619417,0.78506
142,-6.45,0.0507,0.0157,-9.1045,0.000514,0.000723,0.000409,-76.547,0.214,-0.006,0.001114716,0.0014939,-0.619417,0.78506
143,-6.43,0.0545,0.0538,-9.1362,-0.000743,0.000486,-0.000664,-76.547,0.214,-0.006,0.001114009,0.00149601,-0.619418,0.785059
144,-6.4,0.0045,0.0248,-9.1677,-0.000752,-0.000229,-0.000321,-76.547,0.214,-0.007,0.001109452,0.00150076,-0.619417,0.78506
145,-6.38,0.0574,0.007,-9.1518,-0.000552,-0.000971,0.00014,-76.547,0.214,-0.007,0.001107911,0.00150108,-0.619418,0.78506
146,-6.35,0.078,0.0247,-9.1539,5.3e-05,0.000327,-0.000343,-76.547,0.214,-0.007,0.001111314,0.00150417,-0.619418,0.785059
147,-6.33,0.0184,0.0029,-9.1476,0.00058,0.000225,-0.000643,-76.548,0.214,-0.007,0.001110648,0.00150347,-0.619419,0.785058
148,-6.3,0.0539,-0.0031,-9.1223,0.000448,-0.00049,-0.000457,-76.548,0.214,-0.007,0.001110008,0.00150104,-0.619419,0.785058
149,-6.28,0.0569,0.0179,-9.1424,0.000379,-0.000124,0.000264,-76.548,0.214,-0.007,0.001109775,0.00150117,-0.619418,0.785059
150,-6.25,-0.018,0.0088,-9.1734,-0.000336,0.000802,6.4e-05,-76.548,0.214,-0.007,0.001110731,0.00150692,-0.619419,0.785059
151,-6.23,0.0108,0.0075,-9.158,-0.000982,0.000871,-0.000646,-76.548,0.214,-0.007,0.001109333,0.00150819,-0.61942,0.785058
152,-6.2,0.0416,0.007,-9.1437,-0.000187,-2.8e-05,-0.000619,-76.548,0.214,-0.007,0.001107758,0.00150521,-0.61942,0.785058
153,-6.18,-0.0117,-0.0044,-9.1673,0.000608,0.000794,-0.000374,-76.548,0.214,-0.007,0.001109193,0.00150686,-0.61942,0.785057
154,-6.15,0.0109,0.0103,-9.1826,-0.000521,0.000898,-0.000451,-76.548,0.214,-0.007,0.00110491,0.00150241,-0.619421,0.785057
155,-6.13,0.0567,0.0326,-9.1749,-0.000741,-0.000473,2.2e-05,-76.548,0.213,-0.007,0.001103791,0.00150171,-0.61942,0.785057
156,-6.1,0.0146,0.0081,-9.1564,-0.000375,-0.00043,0.000458,-76.548,0.214,-0.008,0.001102396,0.00150673,-0.61942,0.785057
157,-6.08,0.0271,0.0048,-9.1409,4.3e-05,0.000378,0.000292,-76.548,0.214,-0.008,0.001103068,0.0015074,-0.61942,0.785058
158,-6.05,0.0526,0.0281,-9.1567,0.000946,0.000861,0.000676,-76.548,0.214,-0.008,0.001104328,0.00150693,-0.619419,0.785059
159,-6.03,0.0008,0.0076,-9.1759,0.000966,0.001128,0.001047,-76.547,0.214,-0.008,0.001105736,0.00150766,-0.619418,0.78506
160,-6.0,0.0061,0.0018,-9.179,0.000232,0.000672,0.000117,-76.547,0.214,-0.008,0.001102192,0.00150451,-0.619418,0.78506
161,-5.98,0.0652,0.0243,-9.1726,-0.000689,-2e-06,6.7e-05,-76.547,0.214,-0.008,0.001100837,0.00150557,-0.619418,0.78506
162,-5.95,0.0288,0.0199,-9.1532,-0.001123,0.000331,0.000477,-76.547,0.214,-0.008,0.001100778,0.00151267,-0.619418,0.78506
163,-5.93,0.0062,0.0067,-9.1511,-0.000476,0.000792,-7.8e-05,-76.547,0.214,-0.008,0.001101315,0.00151341,-0.619418,0.785059
164,-5.9,0.0536,0.0278,-9.1689,-0.000339,0.000798,-0.000193,-76.547,0.214,-0.009,0.001098303,0.00151207,-0.619418,0.785059
165,-5.88,0.002,0.0272,-9.1492,-0.000431,0.000995,4.6e-05,-76.547,0.214,-0.009,0.001098966,0.00151334,-0.619418,0.78506
166,-5.85,-0.0286,0.0045,-9.1408,0.000575,0.000529,-1.9e-05,-76.547,0.214,-0.009,0.001094512,0.00151084,-0.619418,0.785059
167,-5.83,0.0392,0.0095,-9.1502,0.001016,-0.000101,7.5e-05,-76.547,0.214,-0.009,0.001095064,0.00151019,-0.619418,0.78506
168,-5.8,0.0001,0.0141,-9.1168,0.000248,0.000142,-0.00105,-76.548,0.214,-0.009,0.001094762,0.00151204,-0.61942,0.785058
169,-5.78,-0.0349,0.0103,-9.1021,-0.000291,0.000258,-0.00134,-76.548,0.214,-0.009,0.001094435,0.00151245,-0.61942,0.785058
170,-5.75,0.0532,0.029,-9.1186,-0.00115,7.2e-05,-5.3e-05,-76.548,0.213,-0.009,0.001088481,0.00150982,-0.61942,0.785058
171,-5.73,0.0354,0.0166,-9.1444,-0.000951,7.5e-05,-0.000105,-76.548,0.213,-0.009,0.001088548,0.00150993,-0.61942,0.785057
172,-5.7,-0.011,-0.0312,-9.1674,0.000452,-0.000505,-7e-05,-76.548,0.213,-0.009,0.001087673,0.00150901,-0.61942,0.785057
173,-5.68,0.0727,-0.0105,-9.1626,1.3e-05,-0.00069,-0.000145,-76.548,0.213,-0.009,0.001086592,0.00150944,-0.619421,0.785057
