,QuatX,QuatY,QuatZ,QuatS
77,0.001218827,0.00175933,-0.629532,0.776971
78,0.001219358,0.00175725,-0.629533,0.776971
79,0.001221068,0.00175977,-0.629533,0.776971
80,0.001221119,0.00175815,-0.629532,0.776972
81,0.001219073,0.00175261,-0.629534,0.77697
82,0.001219136,0.00175176,-0.629535,0.776969
83,0.001218056,0.00175929,-0.629536,0.776969
84,0.001218982,0.00175995,-0.629537,0.776968
85,0.001220291,0.00176189,-0.629538,0.776967
86,0.001220576,0.00176272,-0.629537,0.776967
87,0.001217699,0.0017576,-0.629537,0.776968
88,0.001218014,0.00175557,-0.629538,0.776967
89,0.001220838,0.00176302,-0.629537,0.776968
90,0.001221877,0.00176271,-0.629536,0.776968
91,0.001220631,0.00175743,-0.629536,0.776969
92,0.001219712,0.00175779,-0.629536,0.776968
93,0.001216449,0.00175304,-0.629537,0.776967
94,0.001217001,0.00175366,-0.629535,0.776969
95,0.001217791,0.00175878,-0.629534,0.77697
96,0.0012172,0.00175926,-0.629534,0.77697
97,0.001216077,0.00175276,-0.629534,0.77697
98,0.001217502,0.00175404,-0.629535,0.776969
99,0.00121579,0.00175274,-0.629536,0.776969
100,0.001213768,0.00175361,-0.629536,0.776969
101,0.001217388,0.00175672,-0.629535,0.776969
102,0.001216672,0.00175565,-0.629537,0.776967
103,0.001218161,0.00174956,-0.629537,0.776967
104,0.00121904,0.00175094,-0.629536,0.776969
105,0.001220167,0.00175091,-0.629536,0.776969
106,0.001221109,0.0017515,-0.629536,0.776968
107,0.001227001,0.00175682,-0.629536,0.776968
108,0.001227184,0.0017545,-0.629537,0.776968
109,0.001229937,0.00175613,-0.629537,0.776967
110,0.001231154,0.00175729,-0.629537,0.776968
111,0.001229791,0.00176151,-0.629537,0.776968
112,0.001230637,0.00176091,-0.629538,0.776967
113,0.001235293,0.00176138,-0.629538,0.776967
114,0.001235201,0.00175894,-0.629538,0.776967
115,0.001235088,0.00175262,-0.629536,0.776968
116,0.001234004,0.00175243,-0.629535,0.776969
117,0.001238174,0.00176184,-0.629535,0.776969
118,0.001239985,0.00176209,-0.629536,0.776968
119,0.001237842,0.0017606,-0.629537,0.776968
120,0.001237325,0.00176013,-0.629535,0.776969
121,0.001240524,0.00175643,-0.629535,0.776969
122,0.001240659,0.00175879,-0.629536,0.776968
123,0.001241327,0.0017683,-0.629537,0.776968
124,0.001241589,0.00176827,-0.629539,0.776966
125,0.001240968,0.00176527,-0.629539,0.776966
126,0.001240239,0.00176383,-0.629539,0.776966
127,0.001241598,0.00176316,-0.629538,0.776967
128,0.001241678,0.00176395,-0.629539,0.776966
129,0.001243844,0.00176501,-0.629539,0.776966
130,0.001243094,0.00176651,-0.629539,0.776966
131,0.001240381,0.0017684,-0.62954,0.776966
132,0.001239551,0.00176801,-0.629539,0.776966
133,0.001240017,0.00176678,-0.629539,0.776966
134,0.001240867,0.00176687,-0.629539,0.776966
135,0.001241783,0.00177037,-0.629538,0.776967
136,0.001242176,0.00177221,-0.629538,0.776967
137,0.001243458,0.00177215,-0.629538,0.776967
138,0.001242736,0.00177107,-0.629538,0.776967
139,0.001246858,0.00177528,-0.629538,0.776967
140,0.001246458,0.00177652,-0.629538,0.776967
141,0.001246619,0.00178112,-0.629538,0.776967
142,0.001247946,0.00178318,-0.629536,0.776968
143,0.001243708,0.00177975,-0.629536,0.776968
144,0.001243587,0.00177746,-0.629536,0.776969
145,0.001243768,0.00178271,-0.629534,0.77697
146,0.001243294,0.00178156,-0.629534,0.77697
147,0.001241741,0.00178222,-0.629534,0.77697
148,0.001242886,0.00178224,-0.629534,0.77697
149,0.001243069,0.00177928,-0.629535,0.776969
150,0.001240793,0.00178053,-0.629535,0.776969
151,0.00124069,0.00178539,-0.629535,0.776969
152,0.001241425,0.00178565,-0.629536,0.776968
153,0.001239241,0.00178275,-0.629537,0.776968
154,0.00124101,0.00178315,-0.629537,0.776968
155,0.00123837,0.00177686,-0.629537,0.776968
156,0.001237582,0.00177618,-0.629537,0.776968
157,0.001237252,0.00178631,-0.629538,0.776967
158,0.00123676,0.00178704,-0.629537,0.776968
159,0.001233481,0.00178198,-0.629538,0.776967
160,0.001232653,0.0017818,-0.629538,0.776967
161,0.001231782,0.00178348,-0.629536,0.776968
162,0.001231771,0.00178418,-0.629536,0.776968
163,0.001233851,0.00178557,-0.629537,0.776968
164,0.001233704,0.00178547,-0.629538,0.776967
165,0.001233595,0.00178561,-0.629539,0.776966
166,0.001233527,0.00178612,-0.629539,0.776966
167,0.001229845,0.0017885,-0.629538,0.776966
168,0.001227597,0.00178847,-0.629537,0.776967
169,0.001228059,0.00179299,-0.629537,0.776968
170,0.001228101,0.00179369,-0.629537,0.776967
171,0.001225435,0.00178796,-0.629536,0.776969
172,0.001225182,0.001788,-0.629536,0.776968
173,0.001226226,0.0017906,-0.629537,0.776968
174,0.001226732,0.00179155,-0.629537,0.776968
175,0.001228257,0.00178951,-0.629537,0.776967
176,0.001229166,0.00178951,-0.629538,0.776967
177,0.001229408,0.00178654,-0.629538,0.776967
178,0.001227601,0.00178563,-0.629538,0.776967
179,0.001231291,0.0017879,-0.629537,0.776968
180,0.001229063,0.00178908,-0.629538,0.776967
181,0.001230032,0.00178975,-0.629537,0.776967
182,0.001229674,0.00178954,-0.629538,0.776967
183,0.001228951,0.00178585,-0.629537,0.776968
184,0.001227673,0.00178611,-0.629538,0.776967
185,0.001229912,0.00179169,-0.629538,0.776967
186,0.001229466,0.00179237,-0.629537,0.776968
187,0.001231743,0.00179309,-0.629537,0.776968
188,0.001232421,0.00179225,-0.629536,0.776968
189,0.001230695,0.00179338,-0.629536,0.776968
190,0.001233209,0.00179255,-0.629537,0.776967
191,0.001236196,0.00179562,-0.629536,0.776968
192,0.001236444,0.00179499,-0.629537,0.776968
193,0.001234454,0.00179261,-0.629537,0.776968
194,0.001236222,0.00179353,-0.629536,0.776968
195,0.001236202,0.0017934,-0.629537,0.776968
196,0.00123573,0.00179476,-0.629537,0.776968
197,0.0012352,0.00179853,-0.629537,0.776967
198,0.001234484,0.00180104,-0.629538,0.776967
199,0.001233298,0.00179975,-0.629538,0.776967
200,0.001233008,0.00179832,-0.629537,0.776968
201,0.001232484,0.00179793,-0.629536,0.776968
202,0.001233374,0.00179665,-0.629535,0.776969
203,0.001234239,0.00179739,-0.629535,0.776969
204,0.001232906,0.00179745,-0.629534,0.77697
205,0.001230017,0.00179203,-0.629534,0.77697
206,0.001230678,0.0017938,-0.629533,0.776971
207,0.001228921,0.00179766,-0.629533,0.776971
208,0.00122836,0.00179808,-0.629533,0.776971
209,0.001229959,0.00179771,-0.629533,0.776971
210,0.00122893,0.00179873,-0.629532,0.776971
211,0.001225927,0.00179215,-0.629534,0.77697
212,0.001226434,0.0017914,-0.629533,0.776971
213,0.001225441,0.00179768,-0.629532,0.776972
214,0.001224469,0.00179673,-0.629532,0.776971
215,0.001224927,0.00179597,-0.629531,0.776972
216,0.001224163,0.00179638,-0.629532,0.776972
217,0.001222956,0.00179333,-0.629533,0.776971
218,0.001224005,0.00179526,-0.629535,0.77697
219,0.001226965,0.00179921,-0.629534,0.77697
220,0.001228767,0.00179912,-0.629533,0.776971
221,0.001229477,0.00179535,-0.629534,0.77697
222,0.001229421,0.00179523,-0.629534,0.77697
223,0.001223871,0.00179706,-0.629534,0.77697
224,0.001223368,0.00179683,-0.629534,0.77697
225,0.001224189,0.00180277,-0.629534,0.77697
226,0.001224587,0.00180424,-0.629533,0.776971
227,0.00121889,0.00180154,-0.629531,0.776972
228,0.001218367,0.00180154,-0.629531,0.776972
229,0.00121375,0.00179928,-0.629531,0.776972
230,0.001214915,0.00179852,-0.629531,0.776972
231,0.001213353,0.00180154,-0.629531,0.776973
232,0.001214409,0.0018026,-0.629529,0.776974
233,0.001215495,0.00179729,-0.629529,0.776974
234,0.00121648,0.00179832,-0.62953,0.776973
235,0.001214216,0.00179814,-0.62953,0.776973
236,0.001213731,0.00179624,-0.629529,0.776974
237,0.001215679,0.00179443,-0.62953,0.776973
238,0.001214316,0.00179435,-0.62953,0.776974
239,0.001211316,0.00178883,-0.629531,0.776973
240,0.001212124,0.00179021,-0.629531,0.776973
241,0.001210694,0.00179815,-0.62953,0.776973
242,0.001208725,0.00179852,-0.629532,0.776972
243,0.001207008,0.00179488,-0.629531,0.776972
244,0.001207096,0.00179523,-0.62953,0.776973
245,0.001205035,0.00178886,-0.62953,0.776973
246,0.001205215,0.00179,-0.62953,0.776973
247,0.001208098,0.00179596,-0.629531,0.776973
248,0.001207846,0.0017953,-0.62953,0.776973
249,0.001208784,0.00179539,-0.629529,0.776974
250,0.001208509,0.00179529,-0.629529,0.776974
251,0.001206376,0.00179214,-0.62953,0.776973
252,0.001206997,0.00179124,-0.629529,0.776974
253,0.00120909,0.00179649,-0.629528,0.776975
254,0.001206947,0.00179533,-0.629527,0.776975
255,0.001207496,0.00179435,-0.629526,0.776977
256,0.001207497,0.00179495,-0.629527,0.776976
257,0.001205937,0.00179544,-0.629527,0.776976
258,0.001205937,0.00179544,-0.629527,0.776976
259,0.001211152,0.00180156,-0.629528,0.776975
260,0.001211086,0.00180022,-0.629527,0.776976
261,0.001209772,0.00179543,-0.629528,0.776975
262,0.001210662,0.00179638,-0.629528,0.776975
263,0.00121194,0.00179582,-0.629529,0.776974
264,0.001211599,0.00179507,-0.629528,0.776975
265,0.001213639,0.00179855,-0.629528,0.776975
266,0.001215527,0.00179865,-0.629528,0.776975
267,0.001210837,0.00179657,-0.629528,0.776975
268,0.001209748,0.00179584,-0.629526,0.776976
269,0.001208667,0.00179837,-0.629526,0.776977
270,0.00121121,0.00179819,-0.629526,0.776976
271,0.001212607,0.00179989,-0.629526,0.776977
272,0.001215033,0.00179888,-0.629527,0.776976
273,0.001215861,0.00179529,-0.629527,0.776976
274,0.001216766,0.00179551,-0.629528,0.776975
275,0.001216922,0.00179853,-0.629528,0.776975
276,0.001217191,0.00179994,-0.629528,0.776975
277,0.001219308,0.00179865,-0.629526,0.776976
278,0.00122012,0.00179766,-0.629526,0.776977
279,0.00122014,0.00179738,-0.629525,0.776978
280,0.001219628,0.00179814,-0.629525,0.776978
281,0.001221007,0.00180659,-0.629525,0.776977
282,0.001221437,0.00180641,-0.629523,0.776979
283,0.00122212,0.00180453,-0.629522,0.77698
284,0.001222926,0.00180311,-0.62952,0.776982
285,0.001226384,0.00180212,-0.629518,0.776983
286,0.001226181,0.00180094,-0.629513,0.776987
287,0.001230539,0.00180635,-0.6295,0.776998
288,0.001232498,0.00180852,-0.629255,0.777196
289,0.001084789,0.00188743,-0.62873,0.777621
290,0.001084702,0.00188901,-0.628458,0.77784
291,0.001085112,0.00188867,-0.628347,0.777931
292,0.001085424,0.00188941,-0.628227,0.778027
293,0.001087239,0.00188874,-0.628076,0.778149
294,0.001086523,0.00188892,-0.627929,0.778268
295,0.001087754,0.00189078,-0.627797,0.778374
296,0.001087649,0.00189225,-0.627692,0.778459
297,0.001089024,0.00189111,-0.627613,0.778522
298,0.001088345,0.0018907,-0.627548,0.778575
299,0.001090443,0.00188855,-0.62749,0.778622
300,0.001091915,0.00188918,-0.627435,0.778666
301,0.001092835,0.00188845,-0.627389,0.778703
302,0.001093496,0.00189114,-0.627354,0.778731
303,0.001094098,0.00189083,-0.627328,0.778752
304,0.001094971,0.00189305,-0.627313,0.778765
305,0.001095356,0.00189357,-0.627302,0.778774
306,0.00109612,0.0018952,-0.627295,0.778778
307,0.001099264,0.00189506,-0.627292,0.778781
308,0.001102022,0.00189469,-0.627291,0.778782
309,0.001104175,0.00189658,-0.627292,0.778781
310,0.001105209,0.00189748,-0.627292,0.778781
311,0.001106669,0.00189901,-0.627294,0.77878
312,0.001109121,0.00190164,-0.627293,0.77878
313,0.001111523,0.00190268,-0.627293,0.778781
314,0.001114002,0.0019067,-0.627292,0.778781
315,0.001117312,0.00191125,-0.627292,0.778781
316,0.001123534,0.00191628,-0.627292,0.778781
317,0.00113161,0.00192525,-0.627293,0.77878
318,0.001139372,0.00193603,-0.627294,0.77878
319,0.001149617,0.00194782,-0.627294,0.778779
320,0.001159664,0.00196119,-0.627295,0.778778
321,0.001173049,0.00197605,-0.627294,0.778779
322,0.001186404,0.0019925,-0.627294,0.778779
323,0.001203026,0.00201215,-0.627295,0.778778
324,0.001221508,0.00203378,-0.627296,0.778778
325,0.001239328,0.00205685,-0.627297,0.778777
326,0.001259303,0.0020822,-0.627297,0.778777
327,0.001281407,0.00210867,-0.627298,0.778776
328,0.001305095,0.00213816,-0.627299,0.778774
329,0.00133082,0.00216988,-0.627301,0.778773
330,0.001359871,0.00220774,-0.627301,0.778772
331,0.001393696,0.00224894,-0.627303,0.778771
332,0.001431315,0.00229074,-0.627305,0.778769
333,0.001472622,0.0023389,-0.627307,0.778767
334,0.001515537,0.00239307,-0.627309,0.778766
335,0.001561602,0.00244919,-0.62731,0.778764
336,0.001610244,0.00250814,-0.627312,0.778763
337,0.001660939,0.00256939,-0.627313,0.778761
338,0.0017106,0.00263161,-0.627314,0.77876
339,0.001762855,0.00269278,-0.627317,0.778758
340,0.001813002,0.00275415,-0.627317,0.778757
341,0.001862976,0.00281673,-0.62732,0.778754
342,0.001910807,0.00287568,-0.627322,0.778752
343,0.001958894,0.0029346,-0.627326,0.778749
344,0.002005918,0.00299332,-0.62733,0.778745
345,0.002050901,0.00304963,-0.627338,0.778739
346,0.002097568,0.00310727,-0.627355,0.778725
347,0.00214517,0.00316646,-0.627389,0.778697
348,0.002191585,0.00322654,-0.627436,0.778658
349,0.002238362,0.00328714,-0.627472,0.778629
350,0.002282733,0.00334222,-0.627489,0.778615
351,0.002322658,0.00339487,-0.6275,0.778605
352,0.002360901,0.00344225,-0.62751,0.778597
353,0.00239639,0.00348821,-0.627522,0.778587
354,0.002431953,0.00353331,-0.627534,0.778577
355,0.002471656,0.00358162,-0.62755,0.778564
356,0.002520869,0.00364121,-0.627568,0.778549
357,0.002589914,0.00372434,-0.627592,0.778529
358,0.002670453,0.003824,-0.627622,0.778504
359,0.002756464,0.00393143,-0.627646,0.778484
360,0.002839535,0.00403721,-0.627668,0.778466
361,0.002919614,0.00413883,-0.627693,0.778444
362,0.002993832,0.00423139,-0.627716,0.778426
363,0.003060651,0.00431319,-0.627729,0.778414
364,0.003121837,0.00438809,-0.62773,0.778412
365,0.003183078,0.00446644,-0.627732,0.77841
366,0.003246065,0.00454686,-0.627738,0.778404
367,0.00330479,0.00462179,-0.627749,0.778395
368,0.003360632,0.00469182,-0.627756,0.778389
369,0.003412018,0.00475596,-0.62776,0.778385
370,0.003460631,0.00481517,-0.627761,0.778383
371,0.003506053,0.00487075,-0.627758,0.778385
372,0.003550458,0.00492484,-0.627751,0.77839
373,0.003591319,0.00497832,-0.627743,0.778396
374,0.003631004,0.00503036,-0.627736,0.778402
375,0.003670756,0.0050799,-0.627732,0.778405
376,0.003711888,0.00513118,-0.627729,0.778406
377,0.003756134,0.00518577,-0.62773,0.778405
378,0.003806797,0.00524902,-0.627734,0.778401
379,0.003862712,0.00531942,-0.62774,0.778396
380,0.003922401,0.00539616,-0.627738,0.778396
381,0.003984993,0.00547305,-0.627728,0.778403
382,0.004045505,0.00554866,-0.627712,0.778415
383,0.004106984,0.00562571,-0.627693,0.77843
384,0.004167731,0.00570182,-0.627675,0.778444
385,0.004225804,0.00577286,-0.627663,0.778452
386,0.004283235,0.00584636,-0.62766,0.778454
387,0.004348953,0.00592758,-0.627665,0.778449
388,0.004424554,0.00602125,-0.627673,0.778441
389,0.004506712,0.00612556,-0.627681,0.778433
390,0.004589861,0.00622972,-0.627685,0.778429
391,0.004672008,0.00633128,-0.627686,0.778427
392,0.004751936,0.00643368,-0.627689,0.778423
393,0.004832977,0.00653555,-0.627694,0.778418
394,0.004923571,0.00664606,-0.627707,0.778406
395,0.005023599,0.00676998,-0.627725,0.778389
396,0.005132235,0.00690419,-0.627745,0.778371
397,0.005248514,0.00704993,-0.627765,0.778354
398,0.005369259,0.00720134,-0.627782,0.778338
399,0.005491197,0.00735514,-0.627799,0.778322
400,0.005613221,0.00750599,-0.627816,0.778305
401,0.005729825,0.0076552,-0.62783,0.778292
402,0.005845197,0.00779885,-0.627842,0.77828
403,0.00595659,0.00793886,-0.627853,0.778269
404,0.006068225,0.00807834,-0.627861,0.77826
405,0.006177796,0.00821706,-0.627863,0.778256
406,0.006289809,0.00835523,-0.627864,0.778253
407,0.00640178,0.00849388,-0.627863,0.778251
408,0.006512731,0.00863028,-0.627857,0.778254
409,0.006624395,0.00876859,-0.627846,0.77826
410,0.006738916,0.00891336,-0.627823,0.778276
411,0.006853068,0.00905803,-0.627798,0.778294
412,0.00696922,0.00920157,-0.627779,0.778306
413,0.007093045,0.00935692,-0.62776,0.778318
414,0.007223835,0.00951626,-0.627745,0.778328
415,0.007356555,0.00968003,-0.627732,0.778334
416,0.007487531,0.00984261,-0.627718,0.778343
417,0.007616911,0.0100021,-0.627701,0.778353
418,0.007741163,0.0101559,-0.627681,0.778366
419,0.007859879,0.0103031,-0.62766,0.778379
420,0.007974626,0.0104444,-0.62764,0.778393
421,0.00808981,0.0105847,-0.62762,0.778406
422,0.008202987,0.0107292,-0.627601,0.778418
423,0.008322756,0.0108789,-0.627586,0.778427
424,0.008450978,0.0110415,-0.627578,0.77843
425,0.008592617,0.0112174,-0.627573,0.77843
426,0.008745188,0.0114078,-0.627568,0.77843
427,0.008906336,0.0116085,-0.627559,0.778432
428,0.009072255,0.0118106,-0.627545,0.778438
429,0.009239281,0.0120171,-0.627531,0.778444
430,0.009408791,0.0122251,-0.627519,0.778449
431,0.009579072,0.0124323,-0.627513,0.778448
432,0.00974875,0.0126412,-0.627508,0.778447
433,0.009918324,0.0128502,-0.627505,0.778444
434,0.01008765,0.013058,-0.627501,0.778441
435,0.01025658,0.013266,-0.627497,0.778438
436,0.01042564,0.0134772,-0.627493,0.778436
437,0.01059553,0.0136864,-0.627486,0.778436
438,0.01076741,0.0138972,-0.627473,0.77844
439,0.01094544,0.0141142,-0.627457,0.778447
440,0.0111259,0.0143351,-0.627437,0.778456
441,0.01131189,0.0145631,-0.62742,0.778463
442,0.01150124,0.0147962,-0.627408,0.778465
443,0.01169455,0.015034,-0.627404,0.778461
444,0.01188813,0.0152734,-0.627402,0.778455
445,0.01208098,0.0155107,-0.627404,0.778446
446,0.01227182,0.0157446,-0.627406,0.778436
447,0.01245838,0.0159732,-0.627407,0.778428
448,0.01263877,0.0161968,-0.627409,0.778418
449,0.01281641,0.0164158,-0.62741,0.778411
450,0.01299217,0.0166362,-0.627411,0.778403
451,0.01316961,0.0168597,-0.627418,0.778388
452,0.01335166,0.0170902,-0.627433,0.778369
453,0.01354474,0.0173298,-0.627452,0.778345
454,0.0137454,0.0175806,-0.627476,0.778316
455,0.01395328,0.0178436,-0.627499,0.778288
456,0.01416629,0.0181117,-0.627525,0.778257
457,0.0143891,0.0183924,-0.627552,0.778224
458,0.01461906,0.0186813,-0.62758,0.778191
459,0.0148626,0.0189849,-0.627622,0.778145
460,0.01512348,0.019307,-0.627677,0.778088
461,0.0153997,0.0196434,-0.62773,0.778031
462,0.01568669,0.0199987,-0.627778,0.777978
463,0.01598394,0.0203637,-0.627824,0.777925
464,0.01629326,0.0207421,-0.627869,0.777872
465,0.01661142,0.0211329,-0.627913,0.777819
466,0.01694146,0.0215307,-0.627955,0.777768
467,0.01728906,0.0219432,-0.627993,0.777717
468,0.01765574,0.0223757,-0.628036,0.777662
469,0.01803792,0.0228246,-0.628081,0.777604
470,0.01843501,0.0232865,-0.628123,0.777547
471,0.01883917,0.0237542,-0.628161,0.777493
472,0.01924974,0.0242273,-0.628179,0.777453
473,0.01965376,0.0247007,-0.628189,0.777421
474,0.02004251,0.025169,-0.628193,0.777392
475,0.02041716,0.0256379,-0.628183,0.777375
476,0.02078129,0.0260937,-0.628165,0.777365
477,0.02112845,0.0265321,-0.628144,0.777358
478,0.02147016,0.0269608,-0.628124,0.77735
479,0.02180269,0.0273802,-0.62811,0.777337
480,0.0221272,0.0277884,-0.6281,0.777321
481,0.02244309,0.028185,-0.628095,0.777302
482,0.02274794,0.0285678,-0.628091,0.777283
483,0.02303991,0.0289329,-0.628087,0.777264
484,0.02332402,0.0292851,-0.628085,0.777243
485,0.0236006,0.029628,-0.628088,0.77722
486,0.02386789,0.0299611,-0.628092,0.777196
487,0.02412797,0.0302803,-0.628097,0.777171
488,0.02437912,0.0305896,-0.628104,0.777146
489,0.02462448,0.0308912,-0.628108,0.777123
490,0.02486398,0.0311846,-0.628111,0.777101
491,0.02509864,0.0314739,-0.628113,0.77708
492,0.02532972,0.0317583,-0.628114,0.77706
493,0.02555744,0.0320388,-0.628116,0.77704
494,0.02577863,0.0323091,-0.628119,0.777019
495,0.02599294,0.0325745,-0.628128,0.776994
496,0.02619987,0.0328297,-0.628136,0.776969
497,0.02639657,0.0330766,-0.628145,0.776945
498,0.02658366,0.0333153,-0.628152,0.776923
499,0.02676115,0.0335397,-0.628153,0.776906
500,0.02692522,0.0337427,-0.628149,0.776895
501,0.02706805,0.0339242,-0.628142,0.776888
502,0.02719911,0.0340893,-0.628131,0.776885
503,0.02731986,0.0342408,-0.62812,0.776883
504,0.02743246,0.0343818,-0.62811,0.776881
505,0.02753598,0.0345146,-0.628103,0.776877
506,0.0276356,0.0346386,-0.628099,0.776871
507,0.02773434,0.0347621,-0.628096,0.776864
508,0.02783006,0.0348835,-0.628093,0.776858
509,0.02792426,0.0350019,-0.628088,0.776853
510,0.0280167,0.0351173,-0.62808,0.776851
511,0.02810719,0.0352323,-0.628068,0.776852
512,0.02819861,0.0353478,-0.628058,0.776852
513,0.02829127,0.0354655,-0.62805,0.776849
514,0.02838971,0.0355905,-0.628046,0.776843
515,0.02849717,0.0357257,-0.628043,0.776836
516,0.02860941,0.0358694,-0.628037,0.77683
517,0.02872855,0.0360202,-0.628027,0.776827
518,0.02884373,0.03617,-0.62801,0.776829
519,0.02895974,0.0363219,-0.62799,0.776834
520,0.02907012,0.0364737,-0.627965,0.776843
521,0.02914247,0.0366421,-0.627933,0.776858
522,0.02917728,0.0368389,-0.6279,0.776874
523,0.02923643,0.0370396,-0.627868,0.776888
524,0.02932136,0.0372318,-0.627833,0.776904
525,0.02941092,0.0374287,-0.627788,0.776928
526,0.0294831,0.0376295,-0.627735,0.776958
527,0.02954345,0.0378335,-0.627689,0.776983
528,0.02961867,0.0380396,-0.62765,0.777002
529,0.02969664,0.0382555,-0.627604,0.777025
530,0.0297734,0.0384757,-0.627551,0.777054
531,0.02985116,0.0387062,-0.627496,0.777084
532,0.02992452,0.0389369,-0.627439,0.777115
533,0.03000004,0.0391614,-0.627388,0.777142
534,0.03005579,0.0393881,-0.627339,0.777169
535,0.03009704,0.0396241,-0.627292,0.777193
536,0.03014928,0.0398606,-0.627248,0.777215
537,0.0302284,0.0400893,-0.627208,0.777232
538,0.03033047,0.0403092,-0.627173,0.777244
539,0.03040318,0.0405327,-0.627142,0.777255
540,0.0304641,0.0407533,-0.627119,0.77726
541,0.03053227,0.0409583,-0.627098,0.777263
542,0.03060367,0.0411524,-0.627076,0.777268
543,0.03067698,0.0413358,-0.627049,0.777277
544,0.0307478,0.0415058,-0.627016,0.777292
545,0.03081576,0.0416665,-0.626981,0.777309
546,0.03087913,0.0418172,-0.626945,0.777328
547,0.0309424,0.041961,-0.62691,0.777345
548,0.03100476,0.0420971,-0.62688,0.77736
549,0.03106978,0.0422338,-0.626851,0.777373
550,0.03113251,0.0423775,-0.626821,0.777387
551,0.03119848,0.0425344,-0.626793,0.777398
552,0.03126216,0.0427116,-0.626768,0.777407
553,0.03132911,0.0429141,-0.626743,0.777413
554,0.031393,0.0431439,-0.626716,0.777419
555,0.03145242,0.0434052,-0.62669,0.777423
556,0.03150968,0.0436991,-0.626663,0.777426
557,0.03156385,0.0440212,-0.626629,0.777433
