,xGyr,yGyr,zGyr
1524,-0.018083,-0.053228,0.01143
1525,-0.02163,-0.05652,0.015543
1526,-0.025201,-0.061513,0.017267
1527,-0.026626,-0.066268,0.019289
1528,-0.028261,-0.071784,0.022398
1529,-0.030099,-0.077893,0.025591
1530,-0.032136,-0.082802,0.027576
1531,-0.033819,-0.086691,0.02867
1532,-0.033924,-0.087096,0.029566
1533,-0.031927,-0.084897,0.02923
1534,-0.027326,-0.07989,0.025192
1535,-0.021857,-0.071779,0.019352
1536,-0.017531,-0.062139,0.014089
1537,-0.013258,-0.052002,0.00778
1538,-0.007371,-0.042994,0.001599
1539,-0.001313,-0.037416,-0.002334
1540,0.002372,-0.034686,-0.005269
1541,0.004957,-0.032721,-0.007273
1542,0.006959,-0.031177,-0.008524
1543,0.007615,-0.029506,-0.010017
1544,0.008858,-0.028183,-0.01073
1545,0.010323,-0.027963,-0.011227
1546,0.012101,-0.029527,-0.012356
1547,0.013615,-0.031738,-0.013102
1548,0.016283,-0.03435,-0.014206
1549,0.021588,-0.039108,-0.01685
1550,0.025936,-0.044509,-0.02048
1551,0.026584,-0.047688,-0.024011
1552,0.026255,-0.048323,-0.027759
1553,0.027715,-0.046759,-0.03174
1554,0.027553,-0.042605,-0.034561
1555,0.023216,-0.036469,-0.037159
1556,0.018672,-0.032197,-0.040456
1557,0.016843,-0.028512,-0.042205
1558,0.015266,-0.022889,-0.042073
1559,0.012259,-0.018125,-0.041218
1560,0.009928,-0.01312,-0.041119
1561,0.009554,-0.006761,-0.040175
1562,0.011558,-0.001789,-0.036356
1563,0.014384,0.000621,-0.030081
1564,0.014926,0.000671,-0.022051
1565,0.014428,-0.001213,-0.016501
1566,0.016328,-0.00442,-0.014419
1567,0.021679,-0.009612,-0.013067
1568,0.026209,-0.01539,-0.012116
1569,0.028464,-0.020215,-0.013018
1570,0.030575,-0.024753,-0.015122
1571,0.031534,-0.027013,-0.016442
1572,0.029556,-0.028198,-0.015159
1573,0.023521,-0.028493,-0.011243
1574,0.015121,-0.027062,-0.004441
1575,0.006915,-0.025424,0.003877
1576,0.000943,-0.022867,0.011116
1577,-0.000935,-0.02104,0.015981
1578,-1.8e-05,-0.019014,0.017933
1579,0.002975,-0.017124,0.015926
1580,0.005063,-0.014415,0.009462
1581,0.004121,-0.010847,0.003614
1582,0.00325,-0.009426,0.001594
1583,0.005514,-0.010054,0.001908
1584,0.009646,-0.011981,0.003533
1585,0.01297,-0.014531,0.006223
1586,0.015491,-0.018469,0.008415
1587,0.016667,-0.022317,0.010731
1588,0.016515,-0.026052,0.014845
1589,0.01888,-0.030568,0.019419
1590,0.024697,-0.035011,0.0225
1591,0.028138,-0.03881,0.023215
1592,0.027502,-0.040273,0.022345
1593,0.026484,-0.039804,0.02098
1594,0.023006,-0.036538,0.020069
1595,0.017447,-0.031469,0.018033
1596,0.014489,-0.026715,0.015094
1597,0.012009,-0.021362,0.014269
1598,0.008863,-0.016145,0.014329
1599,0.007646,-0.012369,0.014648
1600,0.008107,-0.008557,0.013927
1601,0.007624,-0.004719,0.012081
1602,0.005334,0.00072,0.009695
1603,0.004738,0.008244,0.007314
1604,0.006924,0.014254,0.004889
1605,0.008712,0.018742,0.003768
1606,0.010992,0.022875,0.00296
1607,0.01434,0.026436,0.002271
1608,0.016476,0.028229,0.004115
1609,0.019102,0.028707,0.006018
1610,0.021642,0.027284,0.007128
1611,0.022626,0.025411,0.008364
1612,0.023383,0.023451,0.010967
1613,0.025317,0.018942,0.01562
1614,0.027593,0.013123,0.02002
1615,0.028623,0.007666,0.022767
1616,0.030053,0.004629,0.022819
1617,0.030531,0.003687,0.021568
1618,0.028168,0.004514,0.018436
1619,0.0246,0.008122,0.011351
1620,0.023246,0.013867,0.003589
1621,0.023482,0.019914,-0.003105
1622,0.024468,0.024573,-0.008151
1623,0.024974,0.02756,-0.011225
1624,0.024592,0.029752,-0.013584
1625,0.024297,0.032244,-0.015187
1626,0.021654,0.033443,-0.014964
1627,0.019056,0.032157,-0.014284
1628,0.019081,0.028045,-0.011836
1629,0.021886,0.02387,-0.007146
1630,0.024521,0.020389,-0.002544
1631,0.023552,0.017759,-0.002469
1632,0.020217,0.019107,-0.005521
1633,0.016745,0.023293,-0.006631
1634,0.014686,0.027312,-0.00788
1635,0.014035,0.030709,-0.010511
1636,0.011914,0.036083,-0.013767
1637,0.009561,0.043617,-0.017746
1638,0.007894,0.05131,-0.022707
1639,0.004927,0.057858,-0.02595
1640,0.00115,0.063538,-0.027204
1641,-0.001834,0.068668,-0.026286
1642,-0.004011,0.071159,-0.024332
1643,-0.007861,0.073449,-0.020813
1644,-0.012472,0.076693,-0.013727
1645,-0.017791,0.078918,-0.007086
1646,-0.023675,0.081564,0.000654
1647,-0.029479,0.083835,0.009672
1648,-0.034642,0.084241,0.015442
1649,-0.037646,0.084279,0.021236
1650,-0.036757,0.08322,0.027405
1651,-0.031955,0.08011,0.030898
1652,-0.026364,0.077783,0.03302
1653,-0.020959,0.076529,0.032744
1654,-0.017222,0.075465,0.030389
1655,-0.013028,0.076609,0.029125
1656,-0.006467,0.078979,0.026358
1657,-0.000923,0.081861,0.021649
1658,0.001486,0.084012,0.018784
1659,0.00294,0.086123,0.014918
1660,0.004921,0.089855,0.010334
1661,0.006394,0.092135,0.005339
1662,0.008669,0.093806,0.001015
1663,0.013048,0.094099,-0.000882
1664,0.018048,0.091928,-0.001626
1665,0.022556,0.089413,-0.001655
1666,0.027351,0.08506,-0.002384
1667,0.03327,0.080037,-0.004275
1668,0.039345,0.075899,-0.00859
1669,0.043351,0.070775,-0.011908
1670,0.044006,0.067496,-0.012953
1671,0.043771,0.065742,-0.014485
1672,0.043055,0.062266,-0.015988
1673,0.041282,0.058045,-0.016497
1674,0.036325,0.05395,-0.014818
1675,0.028452,0.0521,-0.012518
1676,0.021157,0.05151,-0.009836
1677,0.013928,0.05039,-0.006185
1678,0.006746,0.050279,-0.004011
1679,0.000873,0.051458,-0.004208
1680,-0.000721,0.052605,-0.006019
1681,0.000241,0.052455,-0.007965
1682,0.001131,0.052255,-0.010291
1683,0.001922,0.05296,-0.01481
1684,0.002335,0.053485,-0.017934
1685,0.002746,0.053499,-0.020466
1686,0.001518,0.054066,-0.023116
1687,-0.000439,0.054968,-0.022531
1688,-0.000304,0.056358,-0.020777
1689,0.002869,0.056789,-0.018804
1690,0.008353,0.055367,-0.014894
1691,0.011713,0.055224,-0.012017
1692,0.015014,0.055875,-0.012417
1693,0.023221,0.056902,-0.014346
1694,0.033213,0.058411,-0.01655
1695,0.038917,0.060834,-0.019723
1696,0.043149,0.064005,-0.025243
1697,0.049437,0.066626,-0.030165
1698,0.052955,0.069357,-0.032736
1699,0.051177,0.072254,-0.032599
1700,0.047635,0.074361,-0.030497
1701,0.045616,0.073393,-0.027066
1702,0.045694,0.071116,-0.022843
1703,0.045921,0.067809,-0.019064
1704,0.045246,0.062785,-0.016418
1705,0.044832,0.057185,-0.015083
1706,0.044973,0.051427,-0.01445
1707,0.043954,0.046339,-0.013838
1708,0.040959,0.042092,-0.013703
1709,0.037755,0.039692,-0.015425
1710,0.034064,0.037763,-0.015139
1711,0.03076,0.034026,-0.013572
1712,0.028426,0.029308,-0.01221
1713,0.025971,0.025527,-0.010098
1714,0.023956,0.022596,-0.008177
1715,0.021492,0.019546,-0.00606
1716,0.017655,0.019047,-0.005991
1717,0.015818,0.020736,-0.007049
1718,0.018424,0.022805,-0.008274
1719,0.021955,0.027004,-0.009934
1720,0.023119,0.031712,-0.01179
1721,0.021974,0.036808,-0.015075
1722,0.02173,0.041844,-0.018121
1723,0.021806,0.045774,-0.018963
1724,0.01924,0.047915,-0.018203
1725,0.017421,0.048395,-0.015677
1726,0.01839,0.04777,-0.011341
1727,0.019399,0.044522,-0.006693
1728,0.020388,0.041304,-0.00239
1729,0.021014,0.040024,0.001021
1730,0.01893,0.037668,0.002111
1731,0.0125,0.033405,-0.00012
1732,0.005936,0.028469,-0.004005
1733,0.00716,0.023915,-0.00774
1734,0.014814,0.018664,-0.014351
1735,0.022425,0.013,-0.024502
1736,0.027262,0.010815,-0.032586
1737,0.031703,0.010633,-0.035747
1738,0.035769,0.011906,-0.0336
1739,0.035515,0.016317,-0.03064
1740,0.032401,0.022081,-0.028649
1741,0.032732,0.028051,-0.025388
1742,0.040714,0.032245,-0.021757
1743,0.051765,0.032893,-0.018377
1744,0.062971,0.031887,-0.018133
1745,0.077509,0.032194,-0.021363
1746,0.088707,0.034064,-0.026103
1747,0.091546,0.034816,-0.030482
1748,0.091722,0.034795,-0.032218
1749,0.09195,0.035582,-0.031075
1750,0.091251,0.036468,-0.027909
1751,0.088231,0.036749,-0.025314
1752,0.083389,0.034842,-0.024056
1753,0.078937,0.030769,-0.020998
1754,0.07528,0.027044,-0.018977
1755,0.072552,0.023591,-0.01867
1756,0.070425,0.02097,-0.018061
1757,0.066408,0.017611,-0.018282
1758,0.059765,0.012912,-0.017795
1759,0.05415,0.008167,-0.015788
1760,0.048459,0.003388,-0.013304
1761,0.042345,-0.002005,-0.009916
1762,0.037924,-0.009665,-0.00794
1763,0.034702,-0.01677,-0.007878
1764,0.033085,-0.020749,-0.008988
1765,0.032073,-0.022216,-0.01122
1766,0.030133,-0.023975,-0.012873
1767,0.027044,-0.027063,-0.014398
1768,0.023638,-0.031046,-0.014885
1769,0.019321,-0.03692,-0.013067
1770,0.016395,-0.044201,-0.010602
1771,0.01856,-0.051775,-0.007891
1772,0.023198,-0.060369,-0.005693
1773,0.026931,-0.069933,-0.006896
1774,0.029217,-0.076686,-0.009125
1775,0.031047,-0.081605,-0.012729
1776,0.033677,-0.085723,-0.017413
1777,0.035309,-0.089578,-0.01969
1778,0.033523,-0.092724,-0.021587
1779,0.030124,-0.092679,-0.024622
1780,0.025811,-0.089649,-0.029631
1781,0.018498,-0.085188,-0.0345
1782,0.011202,-0.080295,-0.037878
1783,0.010466,-0.075865,-0.039369
1784,0.014009,-0.074013,-0.036967
1785,0.017348,-0.071201,-0.03689
1786,0.018849,-0.06644,-0.040779
1787,0.017131,-0.059476,-0.046805
1788,0.014295,-0.050323,-0.053783
1789,0.010001,-0.042735,-0.057139
1790,0.006783,-0.036929,-0.056787
1791,0.006036,-0.032821,-0.054958
1792,0.002538,-0.031452,-0.052566
1793,-0.003123,-0.030208,-0.051605
1794,-0.006968,-0.029096,-0.051496
1795,-0.010661,-0.028914,-0.050661
1796,-0.014985,-0.028007,-0.049535
1797,-0.020096,-0.027194,-0.04704
1798,-0.027148,-0.026728,-0.043322
1799,-0.034056,-0.024648,-0.040654
1800,-0.037448,-0.020943,-0.039664
1801,-0.040658,-0.016345,-0.040005
1802,-0.046057,-0.011207,-0.040757
1803,-0.053395,-0.007608,-0.038013
1804,-0.06333,-0.005675,-0.031206
1805,-0.071872,-0.003576,-0.022139
1806,-0.079637,-0.002582,-0.014361
1807,-0.087142,-0.001013,-0.007997
1808,-0.092917,0.001005,-0.001684
1809,-0.098175,0.00097,0.003885
1810,-0.10425,0.001122,0.009545
1811,-0.109174,0.000257,0.015362
1812,-0.107499,-0.002151,0.020977
1813,-0.101492,-0.005545,0.026438
1814,-0.098745,-0.011224,0.032402
1815,-0.09861,-0.016492,0.036469
1816,-0.098175,-0.020803,0.03986
1817,-0.096137,-0.023434,0.043356
1818,-0.091772,-0.023956,0.044374
1819,-0.087013,-0.024757,0.045958
1820,-0.081755,-0.025514,0.047604
1821,-0.076452,-0.025237,0.044514
1822,-0.06794,-0.022221,0.038498
1823,-0.057334,-0.016495,0.032277
1824,-0.051106,-0.010457,0.027337
1825,-0.04483,-0.006068,0.024378
1826,-0.036049,-0.002652,0.024145
1827,-0.031828,0.000161,0.024741
1828,-0.032524,0.001746,0.02429
1829,-0.033655,0.003086,0.021274
1830,-0.036506,0.005177,0.01754
1831,-0.041034,0.006646,0.016499
1832,-0.045151,0.007326,0.015115
1833,-0.047348,0.00801,0.012885
1834,-0.048762,0.009072,0.011303
1835,-0.051479,0.010656,0.009283
1836,-0.05298,0.012531,0.005147
1837,-0.051379,0.013229,0.002446
1838,-0.047316,0.011773,0.001629
1839,-0.044506,0.008917,-0.00032
1840,-0.043533,0.00589,-0.002339
1841,-0.042105,0.003853,-0.003204
1842,-0.040832,0.000492,-0.003377
1843,-0.04116,-0.004624,-0.001565
1844,-0.04257,-0.009266,0.00141
1845,-0.044155,-0.013871,0.004467
1846,-0.044229,-0.019842,0.008698
1847,-0.042781,-0.025413,0.012791
1848,-0.042928,-0.029519,0.014404
1849,-0.044442,-0.03378,0.014638
1850,-0.046032,-0.03858,0.013941
1851,-0.044065,-0.041865,0.011074
1852,-0.039513,-0.043013,0.007124
1853,-0.034746,-0.043094,0.003641
1854,-0.030477,-0.04278,-0.000193
1855,-0.030134,-0.043079,-0.005316
1856,-0.030767,-0.041084,-0.010841
1857,-0.029127,-0.038802,-0.01604
1858,-0.027166,-0.036425,-0.021359
1859,-0.028653,-0.032449,-0.026633
1860,-0.031907,-0.03158,-0.030434
1861,-0.033319,-0.030435,-0.033222
1862,-0.036054,-0.028072,-0.035389
1863,-0.041152,-0.026374,-0.03605
1864,-0.04643,-0.02724,-0.03469
1865,-0.052879,-0.031023,-0.032712
1866,-0.058635,-0.032973,-0.027662
1867,-0.06299,-0.03428,-0.021456
1868,-0.067669,-0.036124,-0.01686
1869,-0.071383,-0.037744,-0.010516
1870,-0.07196,-0.038,-0.005059
1871,-0.070783,-0.035863,-0.002473
1872,-0.071327,-0.033955,-0.00197
1873,-0.071395,-0.033397,-0.002122
1874,-0.070324,-0.030177,-0.002562
1875,-0.067168,-0.024141,-0.002907
1876,-0.063168,-0.019059,-0.003228
1877,-0.060782,-0.015824,-0.002148
1878,-0.055376,-0.012865,0.003007
1879,-0.049059,-0.009295,0.007965
1880,-0.045662,-0.005264,0.009264
1881,-0.043112,-0.001764,0.008373
1882,-0.039378,0.001376,0.005242
1883,-0.03438,0.005045,0.000635
1884,-0.029194,0.008724,-0.007027
1885,-0.025349,0.014144,-0.016052
1886,-0.023283,0.019804,-0.022588
1887,-0.022499,0.024457,-0.029028
1888,-0.021127,0.0288,-0.033815
1889,-0.018679,0.031497,-0.035109
1890,-0.019325,0.031296,-0.035011
1891,-0.020509,0.029233,-0.035214
1892,-0.019264,0.027846,-0.035875
1893,-0.018669,0.026174,-0.037712
1894,-0.020155,0.024218,-0.04078
1895,-0.023575,0.023483,-0.043119
1896,-0.026344,0.02229,-0.044384
1897,-0.025839,0.019165,-0.044673
1898,-0.024384,0.013335,-0.042032
1899,-0.022597,0.005526,-0.037959
1900,-0.020549,-0.001301,-0.03488
1901,-0.020777,-0.007426,-0.032816
1902,-0.023103,-0.013166,-0.031303
1903,-0.02711,-0.017505,-0.031062
1904,-0.031081,-0.019635,-0.030461
1905,-0.034516,-0.020077,-0.027579
1906,-0.03698,-0.020247,-0.025712
1907,-0.038389,-0.019809,-0.023719
1908,-0.042277,-0.01983,-0.019843
1909,-0.046035,-0.021196,-0.017296
1910,-0.042726,-0.021842,-0.017033
1911,-0.035037,-0.019859,-0.017578
1912,-0.030108,-0.01665,-0.019485
1913,-0.026133,-0.012894,-0.022418
1914,-0.0227,-0.006992,-0.025773
1915,-0.020984,-0.000649,-0.030078
1916,-0.020024,0.005649,-0.033336
1917,-0.019293,0.01038,-0.035595
1918,-0.018328,0.013662,-0.036173
1919,-0.019065,0.017532,-0.034463
1920,-0.020987,0.019012,-0.031123
1921,-0.022942,0.018348,-0.026777
1922,-0.024387,0.015966,-0.023409
1923,-0.025683,0.013364,-0.020644
1924,-0.02547,0.009881,-0.018397
1925,-0.023757,0.004767,-0.016228
1926,-0.024053,0.000394,-0.0115
1927,-0.026878,-0.005203,-0.006535
1928,-0.028834,-0.010782,0.000162
1929,-0.029657,-0.015567,0.008633
1930,-0.031302,-0.020247,0.016686
1931,-0.032958,-0.023942,0.025332
1932,-0.031579,-0.025606,0.031977
1933,-0.028469,-0.026792,0.0355
1934,-0.026015,-0.026919,0.034127
1935,-0.023845,-0.025419,0.031272
1936,-0.024043,-0.022279,0.028822
1937,-0.023972,-0.017586,0.026385
1938,-0.022715,-0.014498,0.025034
1939,-0.023292,-0.012848,0.025244
1940,-0.027815,-0.009987,0.027828
1941,-0.03264,-0.005759,0.029543
1942,-0.036336,-0.002357,0.029749
1943,-0.040477,0.000902,0.030161
1944,-0.043953,0.00366,0.029071
1945,-0.04637,0.006636,0.025997
1946,-0.047355,0.010867,0.023866
1947,-0.047644,0.01408,0.02364
1948,-0.04965,0.01596,0.022847
1949,-0.051919,0.01808,0.022816
1950,-0.051608,0.019333,0.024134
1951,-0.049689,0.019578,0.025372
1952,-0.047505,0.01777,0.027638
1953,-0.045183,0.014612,0.029699
1954,-0.044689,0.011319,0.032544
1955,-0.046482,0.006188,0.035601
1956,-0.048139,0.000767,0.038045
1957,-0.049217,-0.004077,0.041427
1958,-0.050515,-0.009432,0.044025
1959,-0.051119,-0.014895,0.047053
1960,-0.050005,-0.019182,0.049835
1961,-0.051183,-0.023605,0.051408
1962,-0.052912,-0.026265,0.052089
1963,-0.051728,-0.026316,0.051678
1964,-0.050638,-0.025343,0.05094
1965,-0.049378,-0.021662,0.048487
1966,-0.047205,-0.014437,0.044662
1967,-0.047204,-0.005818,0.039535
1968,-0.049605,0.00384,0.033671
1969,-0.048792,0.014767,0.02745
1970,-0.0441,0.023971,0.020267
1971,-0.040488,0.030442,0.013563
1972,-0.036292,0.034543,0.009889
1973,-0.032083,0.037101,0.009717
1974,-0.031588,0.038444,0.010855
1975,-0.033124,0.038246,0.011885
1976,-0.034518,0.036487,0.011886
1977,-0.034903,0.033455,0.011563
1978,-0.035313,0.030089,0.01074
1979,-0.036315,0.027975,0.006924
1980,-0.036074,0.027248,0.003955
1981,-0.034359,0.026927,0.001683
1982,-0.032043,0.025935,-0.000531
1983,-0.031199,0.025516,-0.001758
1984,-0.033655,0.026837,-0.001522
1985,-0.038213,0.027986,0.001779
1986,-0.044041,0.029163,0.005976
1987,-0.049382,0.030889,0.009048
1988,-0.052283,0.032485,0.010635
1989,-0.053605,0.033651,0.010445
1990,-0.054901,0.034469,0.008336
1991,-0.057793,0.036463,0.005491
1992,-0.063469,0.03927,0.005006
1993,-0.070392,0.040535,0.006606
1994,-0.076203,0.040633,0.008268
1995,-0.080708,0.039441,0.008884
1996,-0.082149,0.038121,0.009203
1997,-0.081438,0.037844,0.009007
1998,-0.080175,0.03811,0.005321
1999,-0.077333,0.037206,0.003216
2000,-0.073953,0.035628,0.003018
2001,-0.072647,0.034686,0.002852
2002,-0.073427,0.033681,0.003006
2003,-0.074397,0.034179,0.003711
2004,-0.07403,0.034587,0.007288
2005,-0.071697,0.033542,0.010678
2006,-0.069012,0.032334,0.011915
2007,-0.06732,0.02996,0.010155
2008,-0.065226,0.028367,0.005531
2009,-0.061396,0.028297,0.002283
2010,-0.057652,0.027001,0.000632
2011,-0.054507,0.026171,-0.000679
2012,-0.052417,0.024489,-0.000529
2013,-0.052697,0.023977,0.00143
2014,-0.054585,0.02676,0.004259
2015,-0.055158,0.028415,0.006741
2016,-0.052817,0.030377,0.009526
2017,-0.050641,0.033904,0.012208
2018,-0.050966,0.038128,0.012246
2019,-0.049502,0.041543,0.009732
2020,-0.044579,0.044981,0.007085
2021,-0.039258,0.048853,0.004773
2022,-0.03335,0.05158,0.004114
2023,-0.029669,0.054168,0.004962
2024,-0.030726,0.056945,0.005648
2025,-0.033385,0.060751,0.00712
2026,-0.03562,0.065284,0.009401
2027,-0.036733,0.0691,0.011849
2028,-0.038305,0.068984,0.014198
2029,-0.038825,0.067227,0.017062
2030,-0.036062,0.068088,0.0178
2031,-0.034115,0.067009,0.016107
2032,-0.033674,0.066062,0.014554
2033,-0.032165,0.067196,0.012392
2034,-0.030442,0.067763,0.009547
2035,-0.030234,0.06878,0.006101
2036,-0.029347,0.069565,0.001114
2037,-0.028145,0.070633,-0.002029
2038,-0.028048,0.071284,-0.002879
2039,-0.027515,0.070194,-0.004514
2040,-0.026709,0.068442,-0.007233
2041,-0.0254,0.066719,-0.010998
2042,-0.024185,0.063661,-0.01373
2043,-0.023899,0.059565,-0.015478
2044,-0.023891,0.055535,-0.015184
2045,-0.023267,0.050793,-0.013175
2046,-0.021213,0.0457,-0.010804
2047,-0.01898,0.041557,-0.008643
2048,-0.018429,0.038477,-0.00809
2049,-0.019607,0.036498,-0.008045
2050,-0.022254,0.037108,-0.009459
2051,-0.022625,0.041122,-0.011072
2052,-0.012303,0.049478,-0.014485
2053,0.000665,0.057384,-0.020879
2054,-0.01557,0.057791,-0.023457
2055,-0.037767,0.054389,-0.023827
2056,-0.02465,0.05321,-0.025916
2057,-0.010972,0.054287,-0.027523
2058,-0.021443,0.057643,-0.028022
2059,-0.03469,0.061853,-0.027615
2060,-0.035851,0.06189,-0.026512
2061,-0.027107,0.057275,-0.02356
2062,-0.017089,0.050964,-0.020514
2063,-0.010993,0.046573,-0.019734
2064,-0.009896,0.045219,-0.019694
2065,-0.0095,0.044036,-0.017563
2066,-0.008592,0.041905,-0.013899
2067,-0.008546,0.038984,-0.009068
2068,-0.007058,0.036239,-0.004329
2069,-0.006467,0.037293,-0.002303
2070,-0.007995,0.043605,-0.001757
2071,-0.008232,0.049999,-0.004024
2072,-0.005458,0.055285,-0.007059
2073,-0.002817,0.059085,-0.009539
2074,-0.000269,0.061575,-0.012474
2075,0.00437,0.062316,-0.014933
2076,0.007944,0.059323,-0.016236
2077,0.009562,0.056913,-0.016543
2078,0.011053,0.05363,-0.016739
2079,0.012008,0.047688,-0.015689
2080,0.011078,0.041156,-0.014299
2081,0.009055,0.034853,-0.01279
2082,0.005133,0.02914,-0.010463
2083,-0.000561,0.022745,-0.006281
2084,-0.003651,0.016091,-0.000629
2085,-0.004073,0.011471,0.004242
2086,-0.005263,0.009138,0.007411
2087,-0.00995,0.009168,0.007245
2088,-0.014753,0.011962,0.004875
2089,-0.015908,0.016038,0.002018
2090,-0.015314,0.019237,-0.001765
2091,-0.015815,0.022819,-0.006041
2092,-0.016099,0.025864,-0.009994
2093,-0.014684,0.02813,-0.012214
2094,-0.013571,0.031447,-0.013341
2095,-0.014972,0.03314,-0.013417
2096,-0.017919,0.033486,-0.0121
2097,-0.017902,0.035029,-0.011525
2098,-0.015935,0.036893,-0.010173
2099,-0.01516,0.036929,-0.009464
2100,-0.014386,0.036875,-0.00909
2101,-0.012296,0.037493,-0.007305
2102,-0.010067,0.038306,-0.008876
2103,-0.007352,0.040267,-0.009918
2104,-0.002993,0.042989,-0.00884
2105,0.000667,0.045781,-0.009417
2106,0.001939,0.048658,-0.010717
2107,0.003622,0.049921,-0.011813
2108,0.006646,0.048999,-0.01304
2109,0.01069,0.04795,-0.016095
2110,0.014355,0.046271,-0.019747
2111,0.014139,0.044836,-0.021906
2112,0.01236,0.043983,-0.022847
2113,0.011508,0.042537,-0.022547
2114,0.010257,0.041212,-0.020292
2115,0.00858,0.04002,-0.016384
2116,0.008931,0.038564,-0.012704
2117,0.011264,0.036611,-0.010077
2118,0.010451,0.037367,-0.009476
2119,0.006568,0.040712,-0.011528
2120,0.004146,0.046378,-0.014498
2121,0.00329,0.052926,-0.018544
2122,0.002885,0.057557,-0.021552
2123,0.003242,0.061832,-0.023821
2124,0.003075,0.063793,-0.025757
2125,0.001132,0.063845,-0.025945
2126,-0.000563,0.062652,-0.02514
2127,-0.000782,0.062214,-0.023335
2128,-0.00162,0.062728,-0.019571
2129,-0.004851,0.060311,-0.01531
2130,-0.005755,0.057552,-0.013283
2131,-0.00291,0.056022,-0.011022
2132,0.00062,0.052269,-0.008668
2133,0.003613,0.049935,-0.01011
2134,0.005582,0.051468,-0.012471
2135,0.00723,0.053486,-0.014244
2136,0.006484,0.056159,-0.017981
2137,0.005274,0.057999,-0.021753
2138,0.004525,0.059815,-0.02455
2139,0.004567,0.062373,-0.026766
2140,0.007011,0.063155,-0.029085
2141,0.007256,0.062133,-0.02839
2142,0.002065,0.060086,-0.025411
2143,-0.004676,0.058128,-0.022571
2144,-0.007119,0.054885,-0.017902
2145,-0.005193,0.050506,-0.014731
2146,-0.002645,0.044874,-0.013241
2147,-5.6e-05,0.036027,-0.011399
2148,0.002861,0.027888,-0.01086
2149,0.00616,0.021463,-0.012559
2150,0.008498,0.015951,-0.014109
2151,0.009857,0.012672,-0.014921
2152,0.012098,0.01137,-0.017164
2153,0.013465,0.0121,-0.016965
2154,0.014058,0.016238,-0.015867
2155,0.015738,0.0218,-0.017656
2156,0.016834,0.02826,-0.020646
2157,0.015166,0.036624,-0.02394
2158,0.014884,0.04552,-0.025456
2159,0.016899,0.052073,-0.026119
2160,0.018666,0.056565,-0.027169
2161,0.02142,0.060836,-0.026489
2162,0.024794,0.063586,-0.022828
2163,0.027916,0.064958,-0.018141
2164,0.029431,0.068133,-0.013996
2165,0.029673,0.073093,-0.009366
2166,0.030087,0.076781,-0.004609
2167,0.030028,0.082513,-0.000929
2168,0.028852,0.092125,0.001846
2169,0.028041,0.102273,0.003084
2170,0.02722,0.11038,0.001959
2171,0.025748,0.117452,-0.002247
2172,0.025241,0.124509,-0.006627
2173,0.023409,0.130615,-0.008825
2174,0.018094,0.133767,-0.009984
2175,0.013317,0.134255,-0.009336
2176,0.011485,0.132585,-0.008533
2177,0.010679,0.128897,-0.009811
2178,0.009578,0.123925,-0.011869
2179,0.009385,0.118074,-0.014626
2180,0.011153,0.111634,-0.018468
2181,0.012836,0.104277,-0.02224
2182,0.014192,0.09774,-0.025979
2183,0.017284,0.089073,-0.027858
2184,0.019868,0.07841,-0.026071
2185,0.021379,0.069877,-0.023508
2186,0.022467,0.062147,-0.020216
2187,0.021901,0.055424,-0.016205
2188,0.02401,0.051406,-0.013221
2189,0.031255,0.049674,-0.010166
2190,0.03379,0.046279,-0.006333
2191,0.028558,0.045383,-0.002936
2192,0.026126,0.046705,-0.000733
2193,0.025984,0.045416,0.000689
2194,0.023448,0.044376,0.003196
2195,0.020773,0.042309,0.007471
2196,0.018397,0.0379,0.011431
2197,0.015493,0.034397,0.014229
2198,0.012022,0.033066,0.017084
2199,0.005068,0.032821,0.020586
2200,-0.003064,0.03551,0.025762
2201,-0.007318,0.038969,0.03059
2202,-0.009816,0.039236,0.032515
2203,-0.012544,0.037465,0.032514
2204,-0.014218,0.035593,0.031137
2205,-0.014336,0.035035,0.028424
2206,-0.014985,0.03541,0.024237
2207,-0.016998,0.035968,0.020033
2208,-0.01934,0.035043,0.0152
2209,-0.020591,0.03077,0.011195
2210,-0.020047,0.024224,0.009331
2211,-0.019124,0.017511,0.009044
2212,-0.019407,0.013329,0.009196
2213,-0.021344,0.010748,0.009215
2214,-0.023227,0.009489,0.009998
2215,-0.025602,0.009489,0.010378
2216,-0.026886,0.013021,0.011803
2217,-0.026031,0.020423,0.014435
2218,-0.025835,0.02907,0.015335
2219,-0.027884,0.034962,0.011652
2220,-0.031149,0.031872,0.004073
2221,-0.03257,0.018572,-0.001457
2222,-0.033573,-0.00152,-0.002369
2223,-0.035994,-0.021363,0.000478
2224,-0.041207,-0.034733,0.008141
2225,-0.050379,-0.038695,0.015253
2226,-0.058808,-0.033552,0.019375
2227,-0.060694,-0.020709,0.01997
2228,-0.056285,-0.002775,0.017519
2229,-0.049017,0.019342,0.016762
2230,-0.040227,0.042687,0.015944
2231,-0.031564,0.063433,0.013908
2232,-0.022398,0.080099,0.009661
2233,-0.01038,0.090375,0.003692
2234,0.004196,0.092406,0.000271
2235,0.015086,0.08795,0.0003
2236,0.016515,0.079637,0.002619
2237,0.008962,0.06779,0.006368
2238,-0.002394,0.055163,0.010744
2239,-0.011775,0.039731,0.014665
2240,-0.01699,0.023459,0.017621
2241,-0.018604,0.009924,0.020577
